gene1,gene2,D,Wn
HLA-B,KIR2DS4,0.521154299945709,0.37622233148119
KIR2DS4,HLA-C,0.449153953463173,0.332610676683313
HLA-C,KIR2DS4,0.449153953463173,0.332610676683313
KIR2DS4,HLA-DMA,0.168315893170978,0.181362381753167
HLA-DMA,KIR2DS4,0.168315893170978,0.181362381753167
KIR2DS4,HLA-DMB,0.230825743267109,0.153405156854056
HLA-DMB,KIR2DS4,0.230825743267109,0.153405156854056
KIR2DS4,HLA-DOA,0.331084333208572,0.248950865581115
HLA-DOA,KIR2DS4,0.331084333208572,0.248950865581115
KIR2DS4,HLA-DOB,0.197996152597636,0.15797180323744
HLA-DOB,KIR2DS4,0.197996152597636,0.15797180323744
KIR2DS4,HLA-DPA1,0.316090811622324,0.225564976463875
HLA-DPA1,KIR2DS4,0.316090811622324,0.225564976463875
KIR2DS4,HLA-DPA2,0.172410262306397,0.166959943529219
HLA-DPA2,KIR2DS4,0.172410262306397,0.166959943529219
KIR2DS4,HLA-DPB1,0.570585030345186,0.464698641008634
HLA-DPB1,KIR2DS4,0.570585030345186,0.464698641008634
KIR2DS4,HLA-DPB2,0.233425150238791,0.208239685646029
HLA-DPB2,KIR2DS4,0.233425150238791,0.208239685646029
KIR2DS4,HLA-DQA1,0.319975755537041,0.225918217335269
HLA-DQA1,KIR2DS4,0.319975755537041,0.225918217335269
KIR2DS4,HLA-DQA2,0.231964060663338,0.166599559797301
HLA-DQA2,KIR2DS4,0.231964060663338,0.166599559797301
KIR2DS4,HLA-DQB1,0.431290060468083,0.37244392525115
HLA-DQB1,KIR2DS4,0.431290060468083,0.37244392525115
KIR2DS4,HLA-DQB2,0.202822608102424,0.168815007917318
HLA-DQB2,KIR2DS4,0.202822608102424,0.168815007917318
KIR2DS4,HLA-DRA,0.316684879618396,0.218324174316886
HLA-DRA,KIR2DS4,0.316684879618396,0.218324174316886
KIR2DS4,HLA-DRB1,0.556489486714198,0.447073250936812
HLA-DRB1,KIR2DS4,0.556489486714198,0.447073250936812
KIR2DS4,HLA-DRB3,0.219951782537747,0.19672426096585
HLA-DRB3,KIR2DS4,0.219951782537747,0.19672426096585
KIR2DS4,HLA-DRB4,0.189517760494666,0.154789507541996
HLA-DRB4,KIR2DS4,0.189517760494666,0.154789507541996
KIR2DS4,HLA-DRB5,0.171683655173534,0.151763922630066
HLA-DRB5,KIR2DS4,0.171683655173534,0.151763922630066
KIR2DS4,HLA-E,0.158511055397121,0.140303801183099
HLA-E,KIR2DS4,0.158511055397121,0.140303801183099
KIR2DS4,HLA-F,0.315045937856706,0.245274121116537
HLA-F,KIR2DS4,0.315045937856706,0.245274121116537
KIR2DS4,HLA-G,0.33942238663066,0.276609381934235
HLA-G,KIR2DS4,0.33942238663066,0.276609381934235
KIR2DS4,HLA-H,0.317551556674519,0.20376647780157
HLA-H,KIR2DS4,0.317551556674519,0.20376647780157
KIR2DS4,HLA-J,0.248948644947942,0.167272757197913
HLA-J,KIR2DS4,0.248948644947942,0.167272757197913
KIR2DS4,HLA-K,0.154318497086024,0.139879078980249
HLA-K,KIR2DS4,0.154318497086024,0.139879078980249
KIR2DS4,HLA-L,0.172268825598567,0.160409133443883
HLA-L,KIR2DS4,0.172268825598567,0.160409133443883
KIR2DS4,HLA-N,0.253970131506565,0.264945610049524
HLA-N,KIR2DS4,0.253970131506565,0.264945610049524
KIR2DS4,HLA-P,0.161605401267136,0.157632535549248
HLA-P,KIR2DS4,0.161605401267136,0.157632535549248
KIR2DS4,HLA-S,0.547296083652424,0.49250955645781
HLA-S,KIR2DS4,0.547296083652424,0.49250955645781
KIR2DS4,HLA-T,0.15673354336895,0.132413393104728
HLA-T,KIR2DS4,0.15673354336895,0.132413393104728
KIR2DS4,HLA-U,0.161760025038201,0.147399924813939
HLA-U,KIR2DS4,0.161760025038201,0.147399924813939
KIR2DS4,HLA-V,0.209637344300557,0.268646175292243
HLA-V,KIR2DS4,0.209637344300557,0.268646175292243
KIR2DS4,HLA-W,0.200100897803332,0.155174399496229
HLA-W,KIR2DS4,0.200100897803332,0.155174399496229
KIR2DS4,HLA-Y,0,NaN
HLA-Y,KIR2DS4,0,NaN
KIR2DS4,KIR2DL1,0.575884328671647,0.450837173361806
KIR2DL1,KIR2DS4,0.575884328671647,0.450837173361806
KIR2DS4,KIR2DL3,0.324835760441658,0.210013390909702
KIR2DL3,KIR2DS4,0.324835760441658,0.210013390909702
KIR2DS4,KIR2DL5A,0.6251504281518,0.491271485822929
KIR2DL5A,KIR2DS4,0.6251504281518,0.491271485822929
KIR2DS4,KIR2DL5B,0.57662811667951,0.483914283686702
KIR2DL5B,KIR2DS4,0.57662811667951,0.483914283686702
KIR2DS4,KIR2DP1,0.45656985161957,0.345586118490025
KIR2DP1,KIR2DS4,0.45656985161957,0.345586118490025
KIR2DS4,KIR2DS1,0.449765890389735,0.302779074711948
KIR2DS1,KIR2DS4,0.449765890389735,0.302779074711948
KIR2DS4,KIR2DS2,0.513908889822874,0.424294934236348
KIR2DS2,KIR2DS4,0.513908889822874,0.424294934236348
KIR2DS4,KIR2DS3,0.653661172750522,0.481178949019917
KIR2DS3,KIR2DS4,0.653661172750522,0.481178949019917
KIR2DS4,KIR2DS5,0.600060674847946,0.464456900290064
KIR2DS5,KIR2DS4,0.600060674847946,0.464456900290064
KIR2DS4,KIR3DL1,0.758867226983502,0.642417558487264
KIR3DL1,KIR2DS4,0.758867226983502,0.642417558487264
KIR2DS4,KIR3DL3,0.483365774210461,0.32549474805358
KIR3DL3,KIR2DS4,0.483365774210461,0.32549474805358
KIR2DS4,KIR3DP1,0.619301323404357,0.510110985408614
KIR3DP1,KIR2DS4,0.619301323404357,0.510110985408614
KIR2DS4,KIR3DS1,0.545396036630587,0.44110514923926
KIR3DS1,KIR2DS4,0.545396036630587,0.44110514923926
KIR2DS4,MICA,0.254086811622873,0.207942137010181
MICA,KIR2DS4,0.254086811622873,0.207942137010181
KIR2DS4,MICB,0.134025540969785,0.176958694368485
MICB,KIR2DS4,0.134025540969785,0.176958694368485
KIR2DS4,TAP1,0.165761244519835,0.16929225546537
TAP1,KIR2DS4,0.165761244519835,0.16929225546537
KIR2DS4,TAP2,0.170733974737,0.156058228752328
TAP2,KIR2DS4,0.170733974737,0.156058228752328
KIR2DS5,CYP2D6,0.556334580047774,0.461927604912204
CYP2D6,KIR2DS5,0.556334580047774,0.461927604912204
KIR2DS5,HLA-A,0.759483052326424,0.53015220742765
HLA-A,KIR2DS5,0.759483052326424,0.53015220742765
KIR2DS5,HLA-B,0.794553922618691,0.52568643430425
HLA-B,KIR2DS5,0.794553922618691,0.52568643430425
KIR2DS5,HLA-C,0.746728140346875,0.490545680515191
HLA-C,KIR2DS5,0.746728140346875,0.490545680515191
KIR2DS5,HLA-DMA,0.405223795178528,0.518819211153866
HLA-DMA,KIR2DS5,0.405223795178528,0.518819211153866
KIR2DS5,HLA-DMB,0.476276016999818,0.447103875415515
HLA-DMB,KIR2DS5,0.476276016999818,0.447103875415515
KIR2DS5,HLA-DOA,0.624757869712013,0.382014921995164
HLA-DOA,KIR2DS5,0.624757869712013,0.382014921995164
KIR2DS5,HLA-DOB,0.460755156936277,0.4205940964594
HLA-DOB,KIR2DS5,0.460755156936277,0.4205940964594
KIR2DS5,HLA-DPA1,0.569020795740713,0.363349828913235
HLA-DPA1,KIR2DS5,0.569020795740713,0.363349828913235
KIR2DS5,HLA-DPA2,0.370669295273548,0.42270907996089
HLA-DPA2,KIR2DS5,0.370669295273548,0.42270907996089
KIR2DS5,HLA-DPB1,0.801523584205977,0.582908512808415
HLA-DPB1,KIR2DS5,0.801523584205977,0.582908512808415
KIR2DS5,HLA-DPB2,0.417564772629726,0.437890920210857
HLA-DPB2,KIR2DS5,0.417564772629726,0.437890920210857
KIR2DS5,HLA-DQA1,0.656982372904845,0.414342231954828
HLA-DQA1,KIR2DS5,0.656982372904845,0.414342231954828
KIR2DS5,HLA-DQA2,0.427551663601231,0.386794405130824
HLA-DQA2,KIR2DS5,0.427551663601231,0.386794405130824
KIR2DS5,HLA-DQB1,0.721337728756545,0.49748586160834
HLA-DQB1,KIR2DS5,0.721337728756545,0.49748586160834
KIR2DS5,HLA-DQB2,0.451788697817169,0.372532861872195
HLA-DQB2,KIR2DS5,0.451788697817169,0.372532861872195
KIR2DS5,HLA-DRA,0.643507239970187,0.373542867719226
HLA-DRA,KIR2DS5,0.643507239970187,0.373542867719226
KIR2DS5,HLA-DRB1,0.808380196442933,0.56586517926244
HLA-DRB1,KIR2DS5,0.808380196442933,0.56586517926244
KIR2DS5,HLA-DRB3,0.495930845776991,0.413330841031257
HLA-DRB3,KIR2DS5,0.495930845776991,0.413330841031257
KIR2DS5,HLA-DRB4,0.486813246712807,0.447866962519747
HLA-DRB4,KIR2DS5,0.486813246712807,0.447866962519747
KIR2DS5,HLA-DRB5,0.48595716270888,0.398588747112066
HLA-DRB5,KIR2DS5,0.48595716270888,0.398588747112066
KIR2DS5,HLA-E,0.389642355218088,0.434030322235927
HLA-E,KIR2DS5,0.389642355218088,0.434030322235927
KIR2DS5,HLA-F,0.600371899010356,0.399334199960394
HLA-F,KIR2DS5,0.600371899010356,0.399334199960394
KIR2DS5,HLA-G,0.599822900068553,0.493978285604012
HLA-G,KIR2DS5,0.599822900068553,0.493978285604012
KIR2DS5,HLA-H,0.583810475429164,0.43197013345756
HLA-H,KIR2DS5,0.583810475429164,0.43197013345756
KIR2DS5,HLA-J,0.535217905395411,0.395767191882297
HLA-J,KIR2DS5,0.535217905395411,0.395767191882297
KIR2DS5,HLA-K,0.428783228359745,0.423104440510356
HLA-K,KIR2DS5,0.428783228359745,0.423104440510356
KIR2DS5,HLA-L,0.373077399067087,0.482655725404083
HLA-L,KIR2DS5,0.373077399067087,0.482655725404083
KIR2DS5,HLA-N,0.566743611044453,0.502842053553913
HLA-N,KIR2DS5,0.566743611044453,0.502842053553913
KIR2DS5,HLA-P,0.406282308174783,0.432712964234317
HLA-P,KIR2DS5,0.406282308174783,0.432712964234317
KIR2DS5,HLA-S,0.88878493344655,0.837102586029701
HLA-S,KIR2DS5,0.88878493344655,0.837102586029701
KIR2DS5,HLA-T,0.399659456546401,0.385494909141988
HLA-T,KIR2DS5,0.399659456546401,0.385494909141988
KIR2DS5,HLA-U,0.44778353422421,0.399354370124484
HLA-U,KIR2DS5,0.44778353422421,0.399354370124484
KIR2DS5,HLA-V,0.441641994468387,0.528476068475886
HLA-V,KIR2DS5,0.441641994468387,0.528476068475886
KIR2DS5,HLA-W,0.527418486730933,0.416268048090207
HLA-W,KIR2DS5,0.527418486730933,0.416268048090207
KIR2DS5,HLA-Y,1,Inf
HLA-Y,KIR2DS5,1,Inf
KIR2DS5,KIR2DL5A,0.710327705944478,0.541801458327002
KIR2DL5A,KIR2DS5,0.710327705944478,0.541801458327002
KIR2DS5,KIR2DL5B,0.764343471144019,0.592565899722537
KIR2DL5B,KIR2DS5,0.764343471144019,0.592565899722537
KIR2DS5,KIR2DS3,0.868084408297003,0.660009562436602
KIR2DS3,KIR2DS5,0.868084408297003,0.660009562436602
KIR2DS5,KIR3DS1,0.688694383398468,0.474656191557653
KIR3DS1,KIR2DS5,0.688694383398468,0.474656191557653
KIR2DS5,MICA,0.535759025979731,0.38980877102116
MICA,KIR2DS5,0.535759025979731,0.38980877102116
KIR2DS5,MICB,0.407525067897808,0.422953395797528
MICB,KIR2DS5,0.407525067897808,0.422953395797528
KIR2DS5,TAP1,0.42421356162637,0.423771759350587
TAP1,KIR2DS5,0.42421356162637,0.423771759350587
KIR2DS5,TAP2,0.464635477993389,0.414069692332561
TAP2,KIR2DS5,0.464635477993389,0.414069692332561
KIR3DL1,CYP2D6,0.557901963058623,0.373108639489947
CYP2D6,KIR3DL1,0.557901963058623,0.373108639489947
KIR3DL1,HLA-A,0.721450194388181,0.385117092033048
HLA-A,KIR3DL1,0.721450194388181,0.385117092033048
KIR3DL1,HLA-B,0.765561409895932,0.342192656553704
HLA-B,KIR3DL1,0.765561409895932,0.342192656553704
KIR3DL1,HLA-C,0.689420118978218,0.346491865797868
HLA-C,KIR3DL1,0.689420118978218,0.346491865797868
KIR3DL1,HLA-DMA,0.366539888504294,0.473012053669959
HLA-DMA,KIR3DL1,0.366539888504294,0.473012053669959
KIR3DL1,HLA-DMB,0.431544377567255,0.324502764131444
HLA-DMB,KIR3DL1,0.431544377567255,0.324502764131444
KIR3DL1,HLA-DOA,0.581593424665548,0.373024885786563
HLA-DOA,KIR3DL1,0.581593424665548,0.373024885786563
KIR3DL1,HLA-DOB,0.434723615566504,0.396235874544009
HLA-DOB,KIR3DL1,0.434723615566504,0.396235874544009
KIR3DL1,HLA-DPA1,0.537539002626022,0.33805771664383
HLA-DPA1,KIR3DL1,0.537539002626022,0.33805771664383
KIR3DL1,HLA-DPA2,0.384917169485986,0.390819495497883
HLA-DPA2,KIR3DL1,0.384917169485986,0.390819495497883
KIR3DL1,HLA-DPB1,0.777270094288226,0.439810650895135
HLA-DPB1,KIR3DL1,0.777270094288226,0.439810650895135
KIR3DL1,HLA-DPB2,0.431976158604531,0.407667629612816
HLA-DPB2,KIR3DL1,0.431976158604531,0.407667629612816
KIR3DL1,HLA-DQA1,0.60746261398625,0.327776778338219
HLA-DQA1,KIR3DL1,0.60746261398625,0.327776778338219
KIR3DL1,HLA-DQA2,0.429499390010916,0.351002828429424
HLA-DQA2,KIR3DL1,0.429499390010916,0.351002828429424
KIR3DL1,HLA-DQB1,0.677870465092987,0.356323419177183
HLA-DQB1,KIR3DL1,0.677870465092987,0.356323419177183
KIR3DL1,HLA-DQB2,0.425765839454505,0.404490465570109
HLA-DQB2,KIR3DL1,0.425765839454505,0.404490465570109
KIR3DL1,HLA-DRA,0.595272663867275,0.360703659765698
HLA-DRA,KIR3DL1,0.595272663867275,0.360703659765698
KIR3DL1,HLA-DRB1,0.784959570779916,0.390771620187945
HLA-DRB1,KIR3DL1,0.784959570779916,0.390771620187945
KIR3DL1,HLA-DRB3,0.418592132477018,0.384299260850679
HLA-DRB3,KIR3DL1,0.418592132477018,0.384299260850679
KIR3DL1,HLA-DRB4,0.408579359850521,0.375440363394438
HLA-DRB4,KIR3DL1,0.408579359850521,0.375440363394438
KIR3DL1,HLA-DRB5,0.422496948843242,0.387735552812983
HLA-DRB5,KIR3DL1,0.422496948843242,0.387735552812983
KIR3DL1,HLA-E,0.363184385014886,0.386137704649691
HLA-E,KIR3DL1,0.363184385014886,0.386137704649691
KIR3DL1,HLA-F,0.537511730629515,0.343528341715421
HLA-F,KIR3DL1,0.537511730629515,0.343528341715421
KIR3DL1,HLA-G,0.572722409087912,0.371047057709075
HLA-G,KIR3DL1,0.572722409087912,0.371047057709075
KIR3DL1,HLA-H,0.567870379568739,0.389840131853541
HLA-H,KIR3DL1,0.567870379568739,0.389840131853541
KIR3DL1,HLA-J,0.471242507707496,0.384852596141445
HLA-J,KIR3DL1,0.471242507707496,0.384852596141445
KIR3DL1,HLA-K,0.387027382747379,0.408173805909907
HLA-K,KIR3DL1,0.387027382747379,0.408173805909907
KIR3DL1,HLA-L,0.364165021057506,0.396792954622829
HLA-L,KIR3DL1,0.364165021057506,0.396792954622829
KIR3DL1,HLA-N,0.512910345661298,0.608310587865586
HLA-N,KIR3DL1,0.512910345661298,0.608310587865586
KIR3DL1,HLA-P,0.381758789578095,0.424519818820297
HLA-P,KIR3DL1,0.381758789578095,0.424519818820297
KIR3DL1,HLA-S,0.829485715356371,0.746499475510052
HLA-S,KIR3DL1,0.829485715356371,0.746499475510052
KIR3DL1,HLA-T,0.362839319970414,0.349978908280935
HLA-T,KIR3DL1,0.362839319970414,0.349978908280935
KIR3DL1,HLA-U,0.41774417406167,0.396593309252302
HLA-U,KIR3DL1,0.41774417406167,0.396593309252302
KIR3DL1,HLA-V,0.516566973825109,0.584115762909849
HLA-V,KIR3DL1,0.516566973825109,0.584115762909849
KIR3DL1,HLA-W,0.429444617017825,0.388324705170371
HLA-W,KIR3DL1,0.429444617017825,0.388324705170371
KIR3DL1,HLA-Y,0,NaN
HLA-Y,KIR3DL1,0,NaN
KIR3DL1,KIR2DL1,0.781730850024013,0.426060769000899
KIR2DL1,KIR3DL1,0.781730850024013,0.426060769000899
KIR3DL1,KIR2DL3,0.57418469871997,0.40635970020698
KIR2DL3,KIR3DL1,0.57418469871997,0.40635970020698
KIR3DL1,KIR2DL5A,0.88448365739869,0.700296084265442
KIR2DL5A,KIR3DL1,0.88448365739869,0.700296084265442
KIR3DL1,KIR2DL5B,0.79226457294189,0.658174603038416
KIR2DL5B,KIR3DL1,0.79226457294189,0.658174603038416
KIR3DL1,KIR2DP1,0.700035933013639,0.387731546610721
KIR2DP1,KIR3DL1,0.700035933013639,0.387731546610721
KIR3DL1,KIR2DS1,0.79675124709861,0.622306048667892
KIR2DS1,KIR3DL1,0.79675124709861,0.622306048667892
KIR3DL1,KIR2DS2,0.771191512423998,0.520185197273761
KIR2DS2,KIR3DL1,0.771191512423998,0.520185197273761
KIR3DL1,KIR2DS3,0.830210789016342,0.613114146819179
KIR2DS3,KIR3DL1,0.830210789016342,0.613114146819179
KIR3DL1,KIR2DS5,0.835211226928207,0.634514357506407
KIR2DS5,KIR3DL1,0.835211226928207,0.634514357506407
KIR3DL1,KIR3DP1,0.836564291031087,0.478903529622212
KIR3DP1,KIR3DL1,0.836564291031087,0.478903529622212
KIR3DL1,KIR3DS1,0.779859003385018,0.620853729425911
KIR3DS1,KIR3DL1,0.779859003385018,0.620853729425911
KIR3DL1,MICA,0.478676189952808,0.355493931521695
MICA,KIR3DL1,0.478676189952808,0.355493931521695
KIR3DL1,MICB,0.351161893549608,0.463583140176638
MICB,KIR3DL1,0.351161893549608,0.463583140176638
KIR3DL1,TAP1,0.384870951566072,0.366314234308524
TAP1,KIR3DL1,0.384870951566072,0.366314234308524
KIR3DL1,TAP2,0.428995596714075,0.35514086945255
TAP2,KIR3DL1,0.428995596714075,0.35514086945255
KIR3DL2,CYP2D6,0.486263556306558,0.28561543960866
CYP2D6,KIR3DL2,0.486263556306558,0.28561543960866
KIR3DL2,HLA-A,0.670245374095799,0.422691714483319
HLA-A,KIR3DL2,0.670245374095799,0.422691714483319
KIR3DL2,HLA-B,0.706018278185091,0.346353334519452
HLA-B,KIR3DL2,0.706018278185091,0.346353334519452
KIR3DL2,HLA-C,0.628242195865599,0.315117257401963
HLA-C,KIR3DL2,0.628242195865599,0.315117257401963
KIR3DL2,HLA-DMA,0.297469462510957,0.265254157403494
HLA-DMA,KIR3DL2,0.297469462510957,0.265254157403494
KIR3DL2,HLA-DMB,0.353981012243087,0.300189268398034
HLA-DMB,KIR3DL2,0.353981012243087,0.300189268398034
KIR3DL2,HLA-DOA,0.490409082764655,0.269622282481927
HLA-DOA,KIR3DL2,0.490409082764655,0.269622282481927
KIR3DL2,HLA-DOB,0.351640683016766,0.318477561970138
HLA-DOB,KIR3DL2,0.351640683016766,0.318477561970138
KIR3DL2,HLA-DPA1,0.4794767334555,0.266119900199314
HLA-DPA1,KIR3DL2,0.4794767334555,0.266119900199314
KIR3DL2,HLA-DPA2,0.286813611703415,0.306456454991557
HLA-DPA2,KIR3DL2,0.286813611703415,0.306456454991557
KIR3DL2,HLA-DPB1,0.723440585011715,0.430546397139689
HLA-DPB1,KIR3DL2,0.723440585011715,0.430546397139689
KIR3DL2,HLA-DPB2,0.358469150431683,0.336689134228802
HLA-DPB2,KIR3DL2,0.358469150431683,0.336689134228802
KIR3DL2,HLA-DQA1,0.516675456163511,0.266182849458798
HLA-DQA1,KIR3DL2,0.516675456163511,0.266182849458798
KIR3DL2,HLA-DQA2,0.369382747200176,0.266184748092261
HLA-DQA2,KIR3DL2,0.369382747200176,0.266184748092261
KIR3DL2,HLA-DQB1,0.614175310065964,0.319134004638633
HLA-DQB1,KIR3DL2,0.614175310065964,0.319134004638633
KIR3DL2,HLA-DQB2,0.355393963638321,0.31107389570788
HLA-DQB2,KIR3DL2,0.355393963638321,0.31107389570788
KIR3DL2,HLA-DRA,0.510333666712533,0.25457988979544
HLA-DRA,KIR3DL2,0.510333666712533,0.25457988979544
KIR3DL2,HLA-DRB1,0.727351898890659,0.400193911037357
HLA-DRB1,KIR3DL2,0.727351898890659,0.400193911037357
KIR3DL2,HLA-DRB3,0.3526899510441,0.274280028454848
HLA-DRB3,KIR3DL2,0.3526899510441,0.274280028454848
KIR3DL2,HLA-DRB4,0.310956927332569,0.298238356323781
HLA-DRB4,KIR3DL2,0.310956927332569,0.298238356323781
KIR3DL2,HLA-DRB5,0.34307516819536,0.290657316492593
HLA-DRB5,KIR3DL2,0.34307516819536,0.290657316492593
KIR3DL2,HLA-E,0.269938977091918,0.256789946808931
HLA-E,KIR3DL2,0.269938977091918,0.256789946808931
KIR3DL2,HLA-F,0.480570722622927,0.250249431652493
HLA-F,KIR3DL2,0.480570722622927,0.250249431652493
KIR3DL2,HLA-G,0.514280601339011,0.294759933484705
HLA-G,KIR3DL2,0.514280601339011,0.294759933484705
KIR3DL2,HLA-H,0.496490317130813,0.301639577140285
HLA-H,KIR3DL2,0.496490317130813,0.301639577140285
KIR3DL2,HLA-J,0.411959730983067,0.335390557953227
HLA-J,KIR3DL2,0.411959730983067,0.335390557953227
KIR3DL2,HLA-K,0.33178321715499,0.327634627998608
HLA-K,KIR3DL2,0.33178321715499,0.327634627998608
KIR3DL2,HLA-L,0.331785777408572,0.349009137465123
HLA-L,KIR3DL2,0.331785777408572,0.349009137465123
KIR3DL2,HLA-N,0.433549755845561,0.527215670018017
HLA-N,KIR3DL2,0.433549755845561,0.527215670018017
KIR3DL2,HLA-P,0.2896109420193,0.317641735748654
HLA-P,KIR3DL2,0.2896109420193,0.317641735748654
KIR3DL2,HLA-S,0.803899072313702,0.845808097434098
HLA-S,KIR3DL2,0.803899072313702,0.845808097434098
KIR3DL2,HLA-T,0.310718019965324,0.267840847302172
HLA-T,KIR3DL2,0.310718019965324,0.267840847302172
KIR3DL2,HLA-U,0.315879899899772,0.306073238510504
HLA-U,KIR3DL2,0.315879899899772,0.306073238510504
KIR3DL2,HLA-V,0.491372505246311,0.503152886192777
HLA-V,KIR3DL2,0.491372505246311,0.503152886192777
KIR3DL2,HLA-W,0.367930250934705,0.311672669826514
HLA-W,KIR3DL2,0.367930250934705,0.311672669826514
KIR3DL2,HLA-Y,0,NaN
HLA-Y,KIR3DL2,0,NaN
KIR3DL2,KIR2DL1,0.739797297064663,0.427799620303422
KIR2DL1,KIR3DL2,0.739797297064663,0.427799620303422
KIR3DL2,KIR2DL2,0.583046013224747,0.430733630287546
KIR2DL2,KIR3DL2,0.583046013224747,0.430733630287546
KIR3DL2,KIR2DL3,0.51525218330875,0.308792846162017
KIR2DL3,KIR3DL2,0.51525218330875,0.308792846162017
KIR3DL2,KIR2DL4,0.74131561285445,0.389647363164301
KIR2DL4,KIR3DL2,0.74131561285445,0.389647363164301
KIR3DL2,KIR2DL5A,0.750060075210722,0.566894941811756
KIR2DL5A,KIR3DL2,0.750060075210722,0.566894941811756
KIR3DL2,KIR2DL5B,0.768502398418529,0.671683491402744
KIR2DL5B,KIR3DL2,0.768502398418529,0.671683491402744
KIR3DL2,KIR2DP1,0.620998705883195,0.306115128149481
KIR2DP1,KIR3DL2,0.620998705883195,0.306115128149481
KIR3DL2,KIR2DS1,0.685080530855339,0.48327714599116
KIR2DS1,KIR3DL2,0.685080530855339,0.48327714599116
KIR3DL2,KIR2DS2,0.719702900793163,0.41535242513974
KIR2DS2,KIR3DL2,0.719702900793163,0.41535242513974
KIR3DL2,KIR2DS3,0.795410747087234,0.526551509349047
KIR2DS3,KIR3DL2,0.795410747087234,0.526551509349047
KIR3DL2,KIR2DS4,0.6671923779912,0.513739619717544
KIR2DS4,KIR3DL2,0.6671923779912,0.513739619717544
KIR3DL2,KIR2DS5,0.769715329547326,0.465346557422409
KIR2DS5,KIR3DL2,0.769715329547326,0.465346557422409
KIR3DL2,KIR3DL1,0.784294259556107,0.402143923371396
KIR3DL1,KIR3DL2,0.784294259556107,0.402143923371396
KIR3DL2,KIR3DL3,0.652689881984846,0.269718194412363
KIR3DL3,KIR3DL2,0.652689881984846,0.269718194412363
KIR3DL2,KIR3DP1,0.808492167281835,0.471176750699137
KIR3DP1,KIR3DL2,0.808492167281835,0.471176750699137
KIR3DL2,KIR3DS1,0.689641439272688,0.465431962163503
KIR3DS1,KIR3DL2,0.689641439272688,0.465431962163503
KIR3DL2,MICA,0.431362897526213,0.268395783046636
MICA,KIR3DL2,0.431362897526213,0.268395783046636
KIR3DL2,MICB,0.290663280493331,0.255386395342285
MICB,KIR3DL2,0.290663280493331,0.255386395342285
KIR3DL2,TAP1,0.300727995718209,0.348566667759511
TAP1,KIR3DL2,0.300727995718209,0.348566667759511
KIR3DL2,TAP2,0.343519607469883,0.357795903075328
TAP2,KIR3DL2,0.343519607469883,0.357795903075328
KIR3DL3,CYP2D6,0.494059680424373,0.288654139902946
CYP2D6,KIR3DL3,0.494059680424373,0.288654139902946
KIR3DL3,HLA-A,0.662866218449795,0.41323811906384
HLA-A,KIR3DL3,0.662866218449795,0.41323811906384
KIR3DL3,HLA-B,0.707505165850995,0.349761281849117
HLA-B,KIR3DL3,0.707505165850995,0.349761281849117
KIR3DL3,HLA-C,0.626064419062954,0.312134546345679
HLA-C,KIR3DL3,0.626064419062954,0.312134546345679
KIR3DL3,HLA-DMA,0.311149081740192,0.266541271477824
HLA-DMA,KIR3DL3,0.311149081740192,0.266541271477824
KIR3DL3,HLA-DMB,0.358614570840275,0.251739842104203
HLA-DMB,KIR3DL3,0.358614570840275,0.251739842104203
KIR3DL3,HLA-DOA,0.499461629988812,0.295855451587878
HLA-DOA,KIR3DL3,0.499461629988812,0.295855451587878
KIR3DL3,HLA-DOB,0.329253733129532,0.286621184684466
HLA-DOB,KIR3DL3,0.329253733129532,0.286621184684466
KIR3DL3,HLA-DPA1,0.467495877056811,0.253163092297065
HLA-DPA1,KIR3DL3,0.467495877056811,0.253163092297065
KIR3DL3,HLA-DPA2,0.301987399315843,0.299079574134743
HLA-DPA2,KIR3DL3,0.301987399315843,0.299079574134743
KIR3DL3,HLA-DPB1,0.733219107704167,0.441608589288254
HLA-DPB1,KIR3DL3,0.733219107704167,0.441608589288254
KIR3DL3,HLA-DPB2,0.33167148947497,0.326877523957977
HLA-DPB2,KIR3DL3,0.33167148947497,0.326877523957977
KIR3DL3,HLA-DQA1,0.514689527411297,0.249897679102857
HLA-DQA1,KIR3DL3,0.514689527411297,0.249897679102857
KIR3DL3,HLA-DQA2,0.362749672014351,0.339764474877438
HLA-DQA2,KIR3DL3,0.362749672014351,0.339764474877438
KIR3DL3,HLA-DQB1,0.600206112170515,0.316629006414361
HLA-DQB1,KIR3DL3,0.600206112170515,0.316629006414361
KIR3DL3,HLA-DQB2,0.358094687507607,0.27329369619549
HLA-DQB2,KIR3DL3,0.358094687507607,0.27329369619549
KIR3DL3,HLA-DRA,0.507460736754706,0.271910561430611
HLA-DRA,KIR3DL3,0.507460736754706,0.271910561430611
KIR3DL3,HLA-DRB1,0.731127900790055,0.410845232568872
HLA-DRB1,KIR3DL3,0.731127900790055,0.410845232568872
KIR3DL3,HLA-DRB3,0.351828225504694,0.277564807705059
HLA-DRB3,KIR3DL3,0.351828225504694,0.277564807705059
KIR3DL3,HLA-DRB4,0.331240642683479,0.242690428186357
HLA-DRB4,KIR3DL3,0.331240642683479,0.242690428186357
KIR3DL3,HLA-DRB5,0.351436371256418,0.29218944941318
HLA-DRB5,KIR3DL3,0.351436371256418,0.29218944941318
KIR3DL3,HLA-E,0.294047594293803,0.263172723930162
HLA-E,KIR3DL3,0.294047594293803,0.263172723930162
KIR3DL3,HLA-F,0.472810395368152,0.262138701888185
