gene1,gene2,D,Wn,hap_num,sample_num
KIR2DP1,TAP2,0.320364488661687,0.253925419133589,348,840
TAP2,KIR2DP1,0.320364488661687,0.253925419133589,348,840
KIR2DS1,HLA-A,0.660976069876441,0.553603094645088,259,227
HLA-A,KIR2DS1,0.660976069876441,0.553603094645088,259,227
KIR2DS1,HLA-B,0.743983308778502,0.541587643794149,284,238
HLA-B,KIR2DS1,0.743983308778502,0.541587643794149,284,238
KIR2DS1,HLA-C,0.639623270144588,0.457946494039075,247,239
HLA-C,KIR2DS1,0.639623270144588,0.457946494039075,247,239
KIR2DS1,HLA-DMA,0.305508272632276,0.308469655022672,88,245
HLA-DMA,KIR2DS1,0.305508272632276,0.308469655022672,88,245
KIR2DS1,HLA-DMB,0.342476302484037,0.273438370466374,127,244
HLA-DMB,KIR2DS1,0.342476302484037,0.273438370466374,127,244
KIR2DS1,HLA-DOA,0.467653560037447,0.344488043499624,183,242
HLA-DOA,KIR2DS1,0.467653560037447,0.344488043499624,183,242
KIR2DS1,HLA-DOB,0.3586987264538,0.290987858420248,123,237
HLA-DOB,KIR2DS1,0.3586987264538,0.290987858420248,123,237
KIR2DS1,HLA-DPA1,0.439082626774781,0.271415425105512,171,245
HLA-DPA1,KIR2DS1,0.439082626774781,0.271415425105512,171,245
KIR2DS1,HLA-DPA2,0.231915613394191,0.25356864839769,95,243
HLA-DPA2,KIR2DS1,0.231915613394191,0.25356864839769,95,243
KIR2DS1,HLA-DPB1,0.708342761211217,0.591178700461736,318,245
HLA-DPB1,KIR2DS1,0.708342761211217,0.591178700461736,318,245
KIR2DS1,HLA-DPB2,0.283531244587013,0.272955900560383,96,245
HLA-DPB2,KIR2DS1,0.283531244587013,0.272955900560383,96,245
KIR2DS1,HLA-DQA1,0.546891350876446,0.310883690135202,233,245
HLA-DQA1,KIR2DS1,0.546891350876446,0.310883690135202,233,245
KIR2DS1,HLA-DQA2,0.294851507352572,0.287692508394952,112,245
HLA-DQA2,KIR2DS1,0.294851507352572,0.287692508394952,112,245
KIR2DS1,HLA-DQB1,0.609084978379689,0.5269218639619,263,245
HLA-DQB1,KIR2DS1,0.609084978379689,0.5269218639619,263,245
KIR2DS1,HLA-DQB2,0.285304919994935,0.29784032718101,121,242
HLA-DQB2,KIR2DS1,0.285304919994935,0.29784032718101,121,242
KIR2DS1,HLA-DRA,0.552415020260918,0.335838040595148,229,245
HLA-DRA,KIR2DS1,0.552415020260918,0.335838040595148,229,245
KIR2DS1,HLA-DRB1,0.739809070097553,0.614593346448391,326,245
HLA-DRB1,KIR2DS1,0.739809070097553,0.614593346448391,326,245
KIR2DS1,HLA-DRB3,0.391400783614454,0.295904159746421,140,226
HLA-DRB3,KIR2DS1,0.391400783614454,0.295904159746421,140,226
KIR2DS1,HLA-DRB4,0.326368626850013,0.274532897278799,140,245
HLA-DRB4,KIR2DS1,0.326368626850013,0.274532897278799,140,245
KIR2DS1,HLA-DRB5,0.357438943458125,0.283978541635587,129,244
HLA-DRB5,KIR2DS1,0.357438943458125,0.283978541635587,129,244
KIR2DS1,HLA-E,0.269986227778648,0.258529940953413,111,245
HLA-E,KIR2DS1,0.269986227778648,0.258529940953413,111,245
KIR2DS1,HLA-F,0.438124744003232,0.373822935929344,172,240
HLA-F,KIR2DS1,0.438124744003232,0.373822935929344,172,240
KIR2DS1,HLA-G,0.480099704376556,0.381635253620843,178,233
HLA-G,KIR2DS1,0.480099704376556,0.381635253620843,178,233
KIR2DS1,HLA-H,0.433840088376352,0.2689251322799,155,205
HLA-H,KIR2DS1,0.433840088376352,0.2689251322799,155,205
KIR2DS1,HLA-J,0.401204184157418,0.253850589386003,139,236
HLA-J,KIR2DS1,0.401204184157418,0.253850589386003,139,236
KIR2DS1,HLA-K,0.274517262747361,0.252943644518648,103,205
HLA-K,KIR2DS1,0.274517262747361,0.252943644518648,103,205
KIR2DS1,HLA-L,0.304851826075113,0.306933859116593,83,239
HLA-L,KIR2DS1,0.304851826075113,0.306933859116593,83,239
KIR2DS1,HLA-N,0.418088416292425,0.495553941979727,50,77
HLA-N,KIR2DS1,0.418088416292425,0.495553941979727,50,77
KIR2DS1,HLA-P,0.28797003611131,0.292699291009426,79,236
HLA-P,KIR2DS1,0.28797003611131,0.292699291009426,79,236
KIR2DS1,HLA-S,0.733664718118999,0.641352736766503,24,17
HLA-S,KIR2DS1,0.733664718118999,0.641352736766503,24,17
KIR2DS1,HLA-T,0.265128307841393,0.244083428972516,120,244
HLA-T,KIR2DS1,0.265128307841393,0.244083428972516,120,244
KIR2DS1,HLA-U,0.3668844456667,0.301922223509445,77,245
HLA-U,KIR2DS1,0.3668844456667,0.301922223509445,77,245
KIR2DS1,HLA-V,0.36653879875931,0.415595084663972,54,93
HLA-V,KIR2DS1,0.36653879875931,0.415595084663972,54,93
KIR2DS1,HLA-W,0.36107429267041,0.287532100886311,125,230
HLA-W,KIR2DS1,0.36107429267041,0.287532100886311,125,230
KIR2DS1,KIR2DL5A,0.662290037970186,0.391092879392945,135,119
KIR2DL5A,KIR2DS1,0.662290037970186,0.391092879392945,135,119
KIR2DS1,KIR2DL5B,0.637128062733826,0.505408557972837,59,45
KIR2DL5B,KIR2DS1,0.637128062733826,0.505408557972837,59,45
KIR2DS1,KIR2DS3,0.727545776050863,0.526880410946053,102,79
KIR2DS3,KIR2DS1,0.727545776050863,0.526880410946053,102,79
KIR2DS1,KIR2DS5,0.662809665560118,0.52183538688689,188,170
KIR2DS5,KIR2DS1,0.662809665560118,0.52183538688689,188,170
KIR2DS1,KIR3DS1,0.58937412470953,0.457428331763859,168,178
KIR3DS1,KIR2DS1,0.58937412470953,0.457428331763859,168,178
KIR2DS1,MICA,0.502423777012973,0.3228840018406,158,245
MICA,KIR2DS1,0.502423777012973,0.3228840018406,158,245
KIR2DS1,MICB,0.323274734993013,0.286559330046462,100,245
MICB,KIR2DS1,0.323274734993013,0.286559330046462,100,245
KIR2DS1,TAP1,0.319444824342698,0.30104721975652,94,244
TAP1,KIR2DS1,0.319444824342698,0.30104721975652,94,244
KIR2DS1,TAP2,0.371873843957198,0.312746114569024,132,242
TAP2,KIR2DS1,0.371873843957198,0.312746114569024,132,242
KIR2DS2,HLA-A,0.74135445562194,0.525518609141949,348,281
HLA-A,KIR2DS2,0.74135445562194,0.525518609141949,348,281
KIR2DS2,HLA-B,0.765120581213515,0.497144936204576,396,290
HLA-B,KIR2DS2,0.765120581213515,0.497144936204576,396,290
KIR2DS2,HLA-C,0.704920209801179,0.399914065152568,347,293
HLA-C,KIR2DS2,0.704920209801179,0.399914065152568,347,293
KIR2DS2,HLA-DMA,0.405891091024557,0.522683414708485,137,302
HLA-DMA,KIR2DS2,0.405891091024557,0.522683414708485,137,302
KIR2DS2,HLA-DMB,0.408805817596852,0.330762629066796,189,293
HLA-DMB,KIR2DS2,0.408805817596852,0.330762629066796,189,293
KIR2DS2,HLA-DOA,0.555875979544344,0.317329645295858,268,292
HLA-DOA,KIR2DS2,0.555875979544344,0.317329645295858,268,292
KIR2DS2,HLA-DOB,0.42059927582235,0.368239715464987,172,292
HLA-DOB,KIR2DS2,0.42059927582235,0.368239715464987,172,292
KIR2DS2,HLA-DPA1,0.502842783979526,0.315458233570086,254,298
HLA-DPA1,KIR2DS2,0.502842783979526,0.315458233570086,254,298
KIR2DS2,HLA-DPA2,0.350473532269462,0.375821279580677,142,297
HLA-DPA2,KIR2DS2,0.350473532269462,0.375821279580677,142,297
KIR2DS2,HLA-DPB1,0.771180953988617,0.57789080899121,419,302
HLA-DPB1,KIR2DS2,0.771180953988617,0.57789080899121,419,302
KIR2DS2,HLA-DPB2,0.354599126339124,0.392185044357505,158,303
HLA-DPB2,KIR2DS2,0.354599126339124,0.392185044357505,158,303
KIR2DS2,HLA-DQA1,0.590078429239261,0.323328296419452,313,302
HLA-DQA1,KIR2DS2,0.590078429239261,0.323328296419452,313,302
KIR2DS2,HLA-DQA2,0.383807775605889,0.293545493532514,178,302
HLA-DQA2,KIR2DS2,0.383807775605889,0.293545493532514,178,302
KIR2DS2,HLA-DQB1,0.670897085912351,0.515231983626057,347,302
HLA-DQB1,KIR2DS2,0.670897085912351,0.515231983626057,347,302
KIR2DS2,HLA-DQB2,0.413328073078658,0.367689294409766,172,296
HLA-DQB2,KIR2DS2,0.413328073078658,0.367689294409766,172,296
KIR2DS2,HLA-DRA,0.588954137281227,0.340883469880339,305,302
HLA-DRA,KIR2DS2,0.588954137281227,0.340883469880339,305,302
KIR2DS2,HLA-DRB1,0.774901840810313,0.533505133995676,440,303
HLA-DRB1,KIR2DS2,0.774901840810313,0.533505133995676,440,303
KIR2DS2,HLA-DRB3,0.44458530003377,0.397272152067278,200,280
HLA-DRB3,KIR2DS2,0.44458530003377,0.397272152067278,200,280
KIR2DS2,HLA-DRB4,0.404273639663062,0.349024106102438,199,302
HLA-DRB4,KIR2DS2,0.404273639663062,0.349024106102438,199,302
KIR2DS2,HLA-DRB5,0.404210897941268,0.366951283718243,191,301
HLA-DRB5,KIR2DS2,0.404210897941268,0.366951283718243,191,301
KIR2DS2,HLA-E,0.326882473154462,0.33330924885719,175,302
HLA-E,KIR2DS2,0.326882473154462,0.33330924885719,175,302
KIR2DS2,HLA-F,0.527568903290298,0.387355545719672,253,294
HLA-F,KIR2DS2,0.527568903290298,0.387355545719672,253,294
KIR2DS2,HLA-G,0.549245803839956,0.400971293791083,254,282
HLA-G,KIR2DS2,0.549245803839956,0.400971293791083,254,282
KIR2DS2,HLA-H,0.531059573901003,0.344025488882311,230,243
HLA-H,KIR2DS2,0.531059573901003,0.344025488882311,230,243
KIR2DS2,HLA-J,0.483152953728988,0.376912491505094,210,288
HLA-J,KIR2DS2,0.483152953728988,0.376912491505094,210,288
KIR2DS2,HLA-K,0.366326295294188,0.368480669278836,156,241
HLA-K,KIR2DS2,0.366326295294188,0.368480669278836,156,241
KIR2DS2,HLA-L,0.337619753736594,0.3746095411248,134,294
HLA-L,KIR2DS2,0.337619753736594,0.3746095411248,134,294
KIR2DS2,HLA-N,0.483228674913383,0.570533941851801,70,92
HLA-N,KIR2DS2,0.483228674913383,0.570533941851801,70,92
KIR2DS2,HLA-P,0.34800976264215,0.363396090061907,139,283
HLA-P,KIR2DS2,0.34800976264215,0.363396090061907,139,283
KIR2DS2,HLA-S,0.846459096459096,0.765941686205071,28,18
HLA-S,KIR2DS2,0.846459096459096,0.765941686205071,28,18
KIR2DS2,HLA-T,0.335758245007413,0.340828145310791,185,300
HLA-T,KIR2DS2,0.335758245007413,0.340828145310791,185,300
KIR2DS2,HLA-U,0.378998472906163,0.358358819214589,118,302
HLA-U,KIR2DS2,0.378998472906163,0.358358819214589,118,302
KIR2DS2,HLA-V,0.423003216990661,0.47382927350501,86,107
HLA-V,KIR2DS2,0.423003216990661,0.47382927350501,86,107
KIR2DS2,HLA-W,0.431493578384813,0.354772690087854,182,285
HLA-W,KIR2DS2,0.431493578384813,0.354772690087854,182,285
KIR2DS2,KIR2DL1,0.794893940121143,0.564581155481916,369,259
KIR2DL1,KIR2DS2,0.794893940121143,0.564581155481916,369,259
KIR2DS2,KIR2DL3,0.638001362344902,0.471823062756708,186,185
KIR2DL3,KIR2DS2,0.638001362344902,0.471823062756708,186,185
KIR2DS2,KIR2DL5A,0.76601728075168,0.519670827013723,106,76
KIR2DL5A,KIR2DS2,0.76601728075168,0.519670827013723,106,76
KIR2DS2,KIR2DL5B,0.724111226560346,0.527078975581271,93,84
KIR2DL5B,KIR2DS2,0.724111226560346,0.527078975581271,93,84
KIR2DS2,KIR2DP1,0.713133753309354,0.449995426918334,290,239
KIR2DP1,KIR2DS2,0.713133753309354,0.449995426918334,290,239
KIR2DS2,KIR2DS1,0.683564837004976,0.548305119296542,137,123
KIR2DS1,KIR2DS2,0.683564837004976,0.548305119296542,137,123
KIR2DS2,KIR2DS3,0.751673091303449,0.471240093908646,166,129
KIR2DS3,KIR2DS2,0.751673091303449,0.471240093908646,166,129
KIR2DS2,KIR2DS5,0.761645787928766,0.503012661694827,152,109
KIR2DS5,KIR2DS2,0.761645787928766,0.503012661694827,152,109
KIR2DS2,KIR3DS1,0.773419444115491,0.497006189294303,135,103
KIR3DS1,KIR2DS2,0.773419444115491,0.497006189294303,135,103
KIR2DS2,MICA,0.506552218493474,0.378254270368114,235,303
MICA,KIR2DS2,0.506552218493474,0.378254270368114,235,303
KIR2DS2,MICB,0.343434877716826,0.437039241586798,155,303
MICB,KIR2DS2,0.343434877716826,0.437039241586798,155,303
KIR2DS2,TAP1,0.366010095292009,0.379982103536074,138,300
TAP1,KIR2DS2,0.366010095292009,0.379982103536074,138,300
KIR2DS2,TAP2,0.443030192573915,0.344377443291147,186,300
TAP2,KIR2DS2,0.443030192573915,0.344377443291147,186,300
KIR2DS3,HLA-A,0.799173987525514,0.593599628497492,223,162
HLA-A,KIR2DS3,0.799173987525514,0.593599628497492,223,162
KIR2DS3,HLA-B,0.807341771472782,0.568292888393407,257,168
HLA-B,KIR2DS3,0.807341771472782,0.568292888393407,257,168
KIR2DS3,HLA-C,0.752790565499006,0.507971892700457,231,171
HLA-C,KIR2DS3,0.752790565499006,0.507971892700457,231,171
KIR2DS3,HLA-DMA,0.373741002397804,0.465029842473734,125,173
HLA-DMA,KIR2DS3,0.373741002397804,0.465029842473734,125,173
KIR2DS3,HLA-DMB,0.499905135802256,0.435244829909443,143,170
HLA-DMB,KIR2DS3,0.499905135802256,0.435244829909443,143,170
KIR2DS3,HLA-DOA,0.633059168034419,0.494730886251673,184,167
HLA-DOA,KIR2DS3,0.633059168034419,0.494730886251673,184,167
KIR2DS3,HLA-DOB,0.489222097348225,0.460736345544283,139,171
HLA-DOB,KIR2DS3,0.489222097348225,0.460736345544283,139,171
KIR2DS3,HLA-DPA1,0.622943416522031,0.448998432801898,179,172
HLA-DPA1,KIR2DS3,0.622943416522031,0.448998432801898,179,172
KIR2DS3,HLA-DPA2,0.409474594860027,0.448605195641138,118,171
HLA-DPA2,KIR2DS3,0.409474594860027,0.448605195641138,118,171
KIR2DS3,HLA-DPB1,0.820357182568783,0.638731291517718,264,173
HLA-DPB1,KIR2DS3,0.820357182568783,0.638731291517718,264,173
KIR2DS3,HLA-DPB2,0.449497953193644,0.443898086627359,129,173
HLA-DPB2,KIR2DS3,0.449497953193644,0.443898086627359,129,173
KIR2DS3,HLA-DQA1,0.679458725945616,0.425829039898172,209,173
HLA-DQA1,KIR2DS3,0.679458725945616,0.425829039898172,209,173
KIR2DS3,HLA-DQA2,0.414882868487023,0.456496229211054,143,173
HLA-DQA2,KIR2DS3,0.414882868487023,0.456496229211054,143,173
KIR2DS3,HLA-DQB1,0.720952274691541,0.469406710197992,237,173
HLA-DQB1,KIR2DS3,0.720952274691541,0.469406710197992,237,173
KIR2DS3,HLA-DQB2,0.445279511709533,0.461047842034765,154,172
HLA-DQB2,KIR2DS3,0.445279511709533,0.461047842034765,154,172
KIR2DS3,HLA-DRA,0.657016507153899,0.417727504262805,229,173
HLA-DRA,KIR2DS3,0.657016507153899,0.417727504262805,229,173
KIR2DS3,HLA-DRB1,0.820026586983107,0.619575787695935,281,173
HLA-DRB1,KIR2DS3,0.820026586983107,0.619575787695935,281,173
KIR2DS3,HLA-DRB3,0.540470981259073,0.430700167598052,150,162
HLA-DRB3,KIR2DS3,0.540470981259073,0.430700167598052,150,162
KIR2DS3,HLA-DRB4,0.46674395234926,0.413389099886359,150,173
HLA-DRB4,KIR2DS3,0.46674395234926,0.413389099886359,150,173
KIR2DS3,HLA-DRB5,0.494571921948559,0.442333121298491,147,173
HLA-DRB5,KIR2DS3,0.494571921948559,0.442333121298491,147,173
KIR2DS3,HLA-E,0.419687396513091,0.372664474749637,139,173
HLA-E,KIR2DS3,0.419687396513091,0.372664474749637,139,173
KIR2DS3,HLA-F,0.591178616091514,0.430680101188922,182,169
HLA-F,KIR2DS3,0.591178616091514,0.430680101188922,182,169
KIR2DS3,HLA-G,0.645642909849357,0.458319509380795,185,165
HLA-G,KIR2DS3,0.645642909849357,0.458319509380795,185,165
KIR2DS3,HLA-H,0.607526658897338,0.447993130138244,157,139
HLA-H,KIR2DS3,0.607526658897338,0.447993130138244,157,139
KIR2DS3,HLA-J,0.582140188306762,0.463508605704943,152,164
HLA-J,KIR2DS3,0.582140188306762,0.463508605704943,152,164
KIR2DS3,HLA-K,0.453792691385113,0.473258940485611,116,140
HLA-K,KIR2DS3,0.453792691385113,0.473258940485611,116,140
KIR2DS3,HLA-L,0.402746595405518,0.513324928408928,106,166
HLA-L,KIR2DS3,0.402746595405518,0.513324928408928,106,166
KIR2DS3,HLA-N,0.564936703398818,0.568523611511636,54,54
HLA-N,KIR2DS3,0.564936703398818,0.568523611511636,54,54
KIR2DS3,HLA-P,0.452577724141507,0.463137445263064,117,169
HLA-P,KIR2DS3,0.452577724141507,0.463137445263064,117,169
KIR2DS3,HLA-S,0.90546218487395,0.85484148720916,21,12
HLA-S,KIR2DS3,0.90546218487395,0.85484148720916,21,12
KIR2DS3,HLA-T,0.434177731755556,0.393211345661383,148,173
HLA-T,KIR2DS3,0.434177731755556,0.393211345661383,148,173
KIR2DS3,HLA-U,0.451778648901896,0.417124037654466,100,173
HLA-U,KIR2DS3,0.451778648901896,0.417124037654466,100,173
KIR2DS3,HLA-V,0.566730201473733,0.593965763915584,63,60
HLA-V,KIR2DS3,0.566730201473733,0.593965763915584,63,60
KIR2DS3,HLA-W,0.53092674588279,0.458953110006581,150,162
HLA-W,KIR2DS3,0.53092674588279,0.458953110006581,150,162
KIR2DS3,KIR2DL5A,0.739706467015504,0.635181800335045,77,57
KIR2DL5A,KIR2DS3,0.739706467015504,0.635181800335045,77,57
KIR2DS3,MICA,0.586686584406181,0.399566912327766,174,173
MICA,KIR2DS3,0.586686584406181,0.399566912327766,174,173
KIR2DS3,MICB,0.4757208317127,0.460515060873565,122,173
MICB,KIR2DS3,0.4757208317127,0.460515060873565,122,173
KIR2DS3,TAP1,0.469942537887503,0.46017574644819,120,172
TAP1,KIR2DS3,0.469942537887503,0.46017574644819,120,172
KIR2DS3,TAP2,0.494829853844585,0.430961439643177,151,173
TAP2,KIR2DS3,0.494829853844585,0.430961439643177,151,173
KIR2DS4,HLA-A,0.494559046388152,0.45767068772775,563,751
HLA-A,KIR2DS4,0.494559046388152,0.45767068772775,563,751
KIR2DS4,HLA-B,0.521046508105613,0.37797203861545,636,819
HLA-B,KIR2DS4,0.521046508105613,0.37797203861545,636,819
KIR2DS4,HLA-C,0.449562672815566,0.332970385213088,501,838
HLA-C,KIR2DS4,0.449562672815566,0.332970385213088,501,838
KIR2DS4,HLA-DMA,0.168315887252356,0.181362394310156,94,853
HLA-DMA,KIR2DS4,0.168315887252356,0.181362394310156,94,853
KIR2DS4,HLA-DMB,0.23084092640486,0.153411382073704,168,832
HLA-DMB,KIR2DS4,0.23084092640486,0.153411382073704,168,832
KIR2DS4,HLA-DOA,0.330630792586974,0.248694394790268,305,811
HLA-DOA,KIR2DS4,0.330630792586974,0.248694394790268,305,811
KIR2DS4,HLA-DOB,0.197978501490984,0.157962352845552,136,805
HLA-DOB,KIR2DS4,0.197978501490984,0.157962352845552,136,805
KIR2DS4,HLA-DPA1,0.314254261892255,0.225852158212948,259,842
HLA-DPA1,KIR2DS4,0.314254261892255,0.225852158212948,259,842
KIR2DS4,HLA-DPA2,0.172410325676805,0.166960154980725,88,839
HLA-DPA2,KIR2DS4,0.172410325676805,0.166960154980725,88,839
KIR2DS4,HLA-DPB1,0.569132141782535,0.458767915157945,746,852
HLA-DPB1,KIR2DS4,0.569132141782535,0.458767915157945,746,852
KIR2DS4,HLA-DPB2,0.233425642128406,0.208239987114985,93,853
HLA-DPB2,KIR2DS4,0.233425642128406,0.208239987114985,93,853
KIR2DS4,HLA-DQA1,0.321192822668864,0.22684103244895,360,853
HLA-DQA1,KIR2DS4,0.321192822668864,0.22684103244895,360,853
KIR2DS4,HLA-DQA2,0.231963586279705,0.166596617756711,151,853
HLA-DQA2,KIR2DS4,0.231963586279705,0.166596617756711,151,853
KIR2DS4,HLA-DQB1,0.430805762520596,0.374407304218354,522,853
HLA-DQB1,KIR2DS4,0.430805762520596,0.374407304218354,522,853
KIR2DS4,HLA-DQB2,0.202822904597288,0.168815319046159,141,824
HLA-DQB2,KIR2DS4,0.202822904597288,0.168815319046159,141,824
KIR2DS4,HLA-DRA,0.316096665526843,0.217609408029632,387,853
HLA-DRA,KIR2DS4,0.316096665526843,0.217609408029632,387,853
KIR2DS4,HLA-DRB1,0.555865184219068,0.440915281446368,794,853
HLA-DRB1,KIR2DS4,0.555865184219068,0.440915281446368,794,853
KIR2DS4,HLA-DRB3,0.220454348581582,0.192875046890152,206,752
HLA-DRB3,KIR2DS4,0.220454348581582,0.192875046890152,206,752
KIR2DS4,HLA-DRB4,0.189517975382931,0.154790126698022,173,852
HLA-DRB4,KIR2DS4,0.189517975382931,0.154790126698022,173,852
KIR2DS4,HLA-DRB5,0.171683396087993,0.15176290302308,142,845
HLA-DRB5,KIR2DS4,0.171683396087993,0.15176290302308,142,845
KIR2DS4,HLA-E,0.158511120020866,0.140303729545751,148,852
HLA-E,KIR2DS4,0.158511120020866,0.140303729545751,148,852
KIR2DS4,HLA-F,0.313965128068228,0.245968711087008,278,814
HLA-F,KIR2DS4,0.313965128068228,0.245968711087008,278,814
KIR2DS4,HLA-G,0.340161194765688,0.273270774372,307,766
HLA-G,KIR2DS4,0.340161194765688,0.273270774372,307,766
KIR2DS4,HLA-H,0.317549462241455,0.203764198595308,243,657
HLA-H,KIR2DS4,0.317549462241455,0.203764198595308,243,657
KIR2DS4,HLA-J,0.248948644947942,0.167272757197913,192,787
HLA-J,KIR2DS4,0.248948644947942,0.167272757197913,192,787
KIR2DS4,HLA-K,0.154285803966928,0.139841247347859,105,663
HLA-K,KIR2DS4,0.154285803966928,0.139841247347859,105,663
KIR2DS4,HLA-L,0.172262220892053,0.160397618773384,82,821
HLA-L,KIR2DS4,0.172262220892053,0.160397618773384,82,821
KIR2DS4,HLA-N,0.253967577952472,0.264982657943678,46,194
HLA-N,KIR2DS4,0.253967577952472,0.264982657943678,46,194
KIR2DS4,HLA-P,0.161610661226963,0.157629862774633,83,781
HLA-P,KIR2DS4,0.161610661226963,0.157629862774633,83,781
KIR2DS4,HLA-S,0.547295788109759,0.492509607836797,38,40
HLA-S,KIR2DS4,0.547295788109759,0.492509607836797,38,40
KIR2DS4,HLA-T,0.156731211408229,0.132412017040009,123,838
HLA-T,KIR2DS4,0.156731211408229,0.132412017040009,123,838
KIR2DS4,HLA-U,0.16176002685577,0.147399925687606,89,849
HLA-U,KIR2DS4,0.16176002685577,0.147399925687606,89,849
KIR2DS4,HLA-V,0.209637294139576,0.268646121618185,54,226
HLA-V,KIR2DS4,0.209637294139576,0.268646121618185,54,226
KIR2DS4,HLA-W,0.200111368992722,0.155178760477035,152,770
HLA-W,KIR2DS4,0.200111368992722,0.155178760477035,152,770
KIR2DS4,KIR2DL1,0.580800656849152,0.448375104038991,660,789
KIR2DL1,KIR2DS4,0.580800656849152,0.448375104038991,660,789
KIR2DS4,KIR2DL3,0.323900535841349,0.208452925178543,220,712
KIR2DL3,KIR2DS4,0.323900535841349,0.208452925178543,220,712
KIR2DS4,KIR2DL5A,0.632418031369721,0.489290328119803,112,95
KIR2DL5A,KIR2DS4,0.632418031369721,0.489290328119803,112,95
KIR2DS4,KIR2DL5B,0.574024521415228,0.493778194055923,77,84
KIR2DL5B,KIR2DS4,0.574024521415228,0.493778194055923,77,84
KIR2DS4,KIR2DP1,0.454476017323386,0.345406220168396,405,754
KIR2DP1,KIR2DS4,0.454476017323386,0.345406220168396,405,754
KIR2DS4,KIR2DS1,0.440928888135179,0.303895482010798,143,184
KIR2DS1,KIR2DS4,0.440928888135179,0.303895482010798,143,184
KIR2DS4,KIR2DS2,0.518998684243414,0.424256123351787,213,257
KIR2DS2,KIR2DS4,0.518998684243414,0.424256123351787,213,257
KIR2DS4,KIR2DS3,0.661118150801889,0.471608487997303,163,147
KIR2DS3,KIR2DS4,0.661118150801889,0.471608487997303,163,147
KIR2DS4,KIR2DS5,0.5999769797268,0.462537428494778,179,169
KIR2DS5,KIR2DS4,0.5999769797268,0.462537428494778,179,169
KIR2DS4,KIR3DL1,0.759032651633036,0.642376155945729,452,809
KIR3DL1,KIR2DS4,0.759032651633036,0.642376155945729,452,809
KIR2DS4,KIR3DL3,0.487529561337962,0.322528105004744,518,840
KIR3DL3,KIR2DS4,0.487529561337962,0.322528105004744,518,840
KIR2DS4,KIR3DP1,0.61270083694288,0.515136334685155,295,265
KIR3DP1,KIR2DS4,0.61270083694288,0.515136334685155,295,265
KIR2DS4,KIR3DS1,0.550097592865933,0.423030045063152,170,177
KIR3DS1,KIR2DS4,0.550097592865933,0.423030045063152,170,177
KIR2DS4,MICA,0.253063155021307,0.207060061470056,268,853
MICA,KIR2DS4,0.253063155021307,0.207060061470056,268,853
KIR2DS4,MICB,0.134449093923071,0.177312436531288,144,853
MICB,KIR2DS4,0.134449093923071,0.177312436531288,144,853
KIR2DS4,TAP1,0.165750493472136,0.169285413657071,84,846
TAP1,KIR2DS4,0.165750493472136,0.169285413657071,84,846
KIR2DS4,TAP2,0.170733974737,0.156058228752328,142,845
TAP2,KIR2DS4,0.170733974737,0.156058228752328,142,845
KIR2DS5,HLA-A,0.762641817496405,0.531416731077012,283,213
HLA-A,KIR2DS5,0.762641817496405,0.531416731077012,283,213
KIR2DS5,HLA-B,0.79802751985616,0.517128339376322,313,222
HLA-B,KIR2DS5,0.79802751985616,0.517128339376322,313,222
KIR2DS5,HLA-C,0.747291537612662,0.484036883656816,288,222
HLA-C,KIR2DS5,0.747291537612662,0.484036883656816,288,222
KIR2DS5,HLA-DMA,0.402642652584666,0.520821484614105,142,229
HLA-DMA,KIR2DS5,0.402642652584666,0.520821484614105,142,229
KIR2DS5,HLA-DMB,0.479033547517891,0.445252451068047,165,226
HLA-DMB,KIR2DS5,0.479033547517891,0.445252451068047,165,226
KIR2DS5,HLA-DOA,0.627631410767677,0.381579188890102,228,224
HLA-DOA,KIR2DS5,0.627631410767677,0.381579188890102,228,224
KIR2DS5,HLA-DOB,0.467508052399592,0.419105239760559,159,222
HLA-DOB,KIR2DS5,0.467508052399592,0.419105239760559,159,222
KIR2DS5,HLA-DPA1,0.56567426353896,0.365240019610117,230,228
HLA-DPA1,KIR2DS5,0.56567426353896,0.365240019610117,230,228
KIR2DS5,HLA-DPA2,0.379442501965465,0.424556541816599,144,227
HLA-DPA2,KIR2DS5,0.379442501965465,0.424556541816599,144,227
KIR2DS5,HLA-DPB1,0.80430376911456,0.600006530366717,341,229
HLA-DPB1,KIR2DS5,0.80430376911456,0.600006530366717,341,229
KIR2DS5,HLA-DPB2,0.417606554823444,0.438106695056708,158,229
HLA-DPB2,KIR2DS5,0.417606554823444,0.438106695056708,158,229
KIR2DS5,HLA-DQA1,0.65912406985761,0.41550572712465,259,229
HLA-DQA1,KIR2DS5,0.65912406985761,0.41550572712465,259,229
KIR2DS5,HLA-DQA2,0.427905386144763,0.386384323357659,173,229
HLA-DQA2,KIR2DS5,0.427905386144763,0.386384323357659,173,229
KIR2DS5,HLA-DQB1,0.728128668676754,0.501767877582746,279,229
HLA-DQB1,KIR2DS5,0.728128668676754,0.501767877582746,279,229
KIR2DS5,HLA-DQB2,0.454942227733292,0.373103341073517,168,227
HLA-DQB2,KIR2DS5,0.454942227733292,0.373103341073517,168,227
KIR2DS5,HLA-DRA,0.64015564538755,0.375357436138992,269,229
HLA-DRA,KIR2DS5,0.64015564538755,0.375357436138992,269,229
KIR2DS5,HLA-DRB1,0.808324963324707,0.578004460166594,347,229
