Population,Locus,Alleles,Count,Total,Frequency
IBS,KIR3DP1,KIR3DP1*074,2,68,0.029411764705882353
IBS,KIR3DP1,KIR3DP1*077,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*080,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*081,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*0840102,1,68,0.014705882352941176
IBS,KIR3DP1,KIR3DP1*086,1,68,0.014705882352941176
IBS,KIR3DS1,KIR3DS1*0130101,10,44,0.22727272727272727
IBS,KIR3DS1,KIR3DS1*0130102,2,44,0.045454545454545456
IBS,KIR3DS1,KIR3DS1*0130104,2,44,0.045454545454545456
IBS,KIR3DS1,KIR3DS1*0130105,1,44,0.022727272727272728
IBS,KIR3DS1,KIR3DS1*0130107,1,44,0.022727272727272728
IBS,KIR3DS1,KIR3DS1*0130109,1,44,0.022727272727272728
IBS,KIR3DS1,KIR3DS1*0130110,1,44,0.022727272727272728
IBS,KIR3DS1,KIR3DS1*0130114,2,44,0.045454545454545456
IBS,KIR3DS1,KIR3DS1*0130116,1,44,0.022727272727272728
IBS,KIR3DS1,KIR3DS1*0130119,1,44,0.022727272727272728
IBS,KIR3DS1,KIR3DS1*0130127,6,44,0.13636363636363635
IBS,KIR3DS1,KIR3DS1*0130130,1,44,0.022727272727272728
IBS,KIR3DS1,KIR3DS1*0130131,1,44,0.022727272727272728
IBS,KIR3DS1,KIR3DS1*01312,2,44,0.045454545454545456
IBS,KIR3DS1,KIR3DS1*055,1,44,0.022727272727272728
IBS,KIR3DS1,KIR3DS1*078,10,44,0.22727272727272727
IBS,KIR3DS1,KIR3DS1*126,1,44,0.022727272727272728
ITU,KIR2DL1,KIR2DL1*0010103,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0020102,3,74,0.04054054054054054
ITU,KIR2DL1,KIR2DL1*0020105,2,74,0.02702702702702703
ITU,KIR2DL1,KIR2DL1*0020116,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0020118,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0020122,2,74,0.02702702702702703
ITU,KIR2DL1,KIR2DL1*0020123,5,74,0.06756756756756757
ITU,KIR2DL1,KIR2DL1*0020124,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0020125,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0020503,4,74,0.05405405405405406
ITU,KIR2DL1,KIR2DL1*0030201,3,74,0.04054054054054054
ITU,KIR2DL1,KIR2DL1*0030204,4,74,0.05405405405405406
ITU,KIR2DL1,KIR2DL1*0030205,3,74,0.04054054054054054
ITU,KIR2DL1,KIR2DL1*0030207,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0030208,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0030213,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0030218,3,74,0.04054054054054054
ITU,KIR2DL1,KIR2DL1*0030224,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0030231,2,74,0.02702702702702703
ITU,KIR2DL1,KIR2DL1*0030235,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0030236,2,74,0.02702702702702703
ITU,KIR2DL1,KIR2DL1*0030245,2,74,0.02702702702702703
ITU,KIR2DL1,KIR2DL1*0030298,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0040101,4,74,0.05405405405405406
ITU,KIR2DL1,KIR2DL1*0040108,3,74,0.04054054054054054
ITU,KIR2DL1,KIR2DL1*0040114,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0040120,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*00407,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*01201,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*041,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*042,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0450102N,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*055,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*058,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*0640101,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*079,2,74,0.02702702702702703
ITU,KIR2DL1,KIR2DL1*080,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*084,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*1110101,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*116,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*1170101,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*1250101,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*127,1,74,0.013513513513513514
ITU,KIR2DL1,KIR2DL1*128,2,74,0.02702702702702703
ITU,KIR2DL2,KIR2DL2*0010101,1,40,0.025
ITU,KIR2DL2,KIR2DL2*0010102,6,40,0.15
ITU,KIR2DL2,KIR2DL2*0010104,3,40,0.075
ITU,KIR2DL2,KIR2DL2*0010106,5,40,0.125
ITU,KIR2DL2,KIR2DL2*0010107,6,40,0.15
ITU,KIR2DL2,KIR2DL2*0030101,3,40,0.075
ITU,KIR2DL2,KIR2DL2*0030104,1,40,0.025
ITU,KIR2DL2,KIR2DL2*0030106,5,40,0.125
ITU,KIR2DL2,KIR2DL2*0030107,5,40,0.125
ITU,KIR2DL2,KIR2DL2*0030108,5,40,0.125
ITU,KIR2DL3,KIR2DL3*0010101,4,60,0.06666666666666667
ITU,KIR2DL3,KIR2DL3*0010103,6,60,0.1
ITU,KIR2DL3,KIR2DL3*0010104,2,60,0.03333333333333333
ITU,KIR2DL3,KIR2DL3*0010106,3,60,0.05
ITU,KIR2DL3,KIR2DL3*0010107,2,60,0.03333333333333333
ITU,KIR2DL3,KIR2DL3*0010109,8,60,0.13333333333333333
ITU,KIR2DL3,KIR2DL3*0010110,19,60,0.31666666666666665
ITU,KIR2DL3,KIR2DL3*0010112,1,60,0.016666666666666666
ITU,KIR2DL3,KIR2DL3*0010114,1,60,0.016666666666666666
ITU,KIR2DL3,KIR2DL3*0020101,9,60,0.15
ITU,KIR2DL3,KIR2DL3*0020102,1,60,0.016666666666666666
ITU,KIR2DL3,KIR2DL3*0020103,2,60,0.03333333333333333
ITU,KIR2DL3,KIR2DL3*00501,1,60,0.016666666666666666
ITU,KIR2DL3,KIR2DL3*010,1,60,0.016666666666666666
ITU,KIR2DL4,KIR2DL4*0010201,11,74,0.14864864864864866
ITU,KIR2DL4,KIR2DL4*0010203,3,74,0.04054054054054054
ITU,KIR2DL4,KIR2DL4*0010304,1,74,0.013513513513513514
ITU,KIR2DL4,KIR2DL4*0010305,2,74,0.02702702702702703
ITU,KIR2DL4,KIR2DL4*0050101,12,74,0.16216216216216217
ITU,KIR2DL4,KIR2DL4*0050102,3,74,0.04054054054054054
ITU,KIR2DL4,KIR2DL4*0050107,5,74,0.06756756756756757
ITU,KIR2DL4,KIR2DL4*0060201,2,74,0.02702702702702703
ITU,KIR2DL4,KIR2DL4*0060202,2,74,0.02702702702702703
ITU,KIR2DL4,KIR2DL4*0080101,10,74,0.13513513513513514
ITU,KIR2DL4,KIR2DL4*0080103,1,74,0.013513513513513514
ITU,KIR2DL4,KIR2DL4*0080107,5,74,0.06756756756756757
ITU,KIR2DL4,KIR2DL4*0080204,3,74,0.04054054054054054
ITU,KIR2DL4,KIR2DL4*00803,1,74,0.013513513513513514
ITU,KIR2DL4,KIR2DL4*0110101,5,74,0.06756756756756757
ITU,KIR2DL4,KIR2DL4*045,1,74,0.013513513513513514
ITU,KIR2DL4,KIR2DL4*046,2,74,0.02702702702702703
ITU,KIR2DL4,KIR2DL4*047,1,74,0.013513513513513514
ITU,KIR2DL4,KIR2DL4*049,1,74,0.013513513513513514
ITU,KIR2DL4,KIR2DL4*050,1,74,0.013513513513513514
ITU,KIR2DL4,KIR2DL4*053,1,74,0.013513513513513514
ITU,KIR2DL4,KIR2DL4*054,1,74,0.013513513513513514
ITU,KIR2DL5A,KIR2DL5A*0010101,7,52,0.1346153846153846
ITU,KIR2DL5A,KIR2DL5A*0010102,4,52,0.07692307692307693
ITU,KIR2DL5A,KIR2DL5A*0010103,1,52,0.019230769230769232
ITU,KIR2DL5A,KIR2DL5A*0010104,2,52,0.038461538461538464
ITU,KIR2DL5A,KIR2DL5A*0010105,3,52,0.057692307692307696
ITU,KIR2DL5A,KIR2DL5A*0010106,2,52,0.038461538461538464
ITU,KIR2DL5A,KIR2DL5A*00102,2,52,0.038461538461538464
ITU,KIR2DL5A,KIR2DL5A*00106,1,52,0.019230769230769232
ITU,KIR2DL5A,KIR2DL5A*00107,2,52,0.038461538461538464
ITU,KIR2DL5A,KIR2DL5A*00108,2,52,0.038461538461538464
ITU,KIR2DL5A,KIR2DL5A*0050101,8,52,0.15384615384615385
ITU,KIR2DL5A,KIR2DL5A*0050104,1,52,0.019230769230769232
ITU,KIR2DL5A,KIR2DL5A*0050105,1,52,0.019230769230769232
ITU,KIR2DL5A,KIR2DL5A*025,3,52,0.057692307692307696
ITU,KIR2DL5A,KIR2DL5A*026,5,52,0.09615384615384616
ITU,KIR2DL5A,KIR2DL5A*027,4,52,0.07692307692307693
ITU,KIR2DL5A,KIR2DL5A*030,1,52,0.019230769230769232
ITU,KIR2DL5A,KIR2DL5A*032N,3,52,0.057692307692307696
ITU,KIR2DL5B,KIR2DL5B*0020101,3,48,0.0625
ITU,KIR2DL5B,KIR2DL5B*0020103,3,48,0.0625
ITU,KIR2DL5B,KIR2DL5B*0020107,13,48,0.2708333333333333
ITU,KIR2DL5B,KIR2DL5B*0020110,1,48,0.020833333333333332
ITU,KIR2DL5B,KIR2DL5B*0020202,1,48,0.020833333333333332
ITU,KIR2DL5B,KIR2DL5B*00205,1,48,0.020833333333333332
ITU,KIR2DL5B,KIR2DL5B*003,2,48,0.041666666666666664
ITU,KIR2DL5B,KIR2DL5B*004,3,48,0.0625
ITU,KIR2DL5B,KIR2DL5B*00601,1,48,0.020833333333333332
ITU,KIR2DL5B,KIR2DL5B*00602,1,48,0.020833333333333332
ITU,KIR2DL5B,KIR2DL5B*00802,2,48,0.041666666666666664
ITU,KIR2DL5B,KIR2DL5B*010,2,48,0.041666666666666664
ITU,KIR2DL5B,KIR2DL5B*011,1,48,0.020833333333333332
ITU,KIR2DL5B,KIR2DL5B*035,5,48,0.10416666666666667
ITU,KIR2DL5B,KIR2DL5B*036,1,48,0.020833333333333332
ITU,KIR2DL5B,KIR2DL5B*037,2,48,0.041666666666666664
ITU,KIR2DL5B,KIR2DL5B*038,5,48,0.10416666666666667
ITU,KIR2DL5B,KIR2DL5B*0390102,1,48,0.020833333333333332
ITU,KIR2DP1,KIR2DP1*0010201,9,74,0.12162162162162163
ITU,KIR2DP1,KIR2DP1*0010203,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0010204,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0010205,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0010206,2,74,0.02702702702702703
ITU,KIR2DP1,KIR2DP1*00108,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0020102,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0020106,2,74,0.02702702702702703
ITU,KIR2DP1,KIR2DP1*0020109,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0020111,3,74,0.04054054054054054
ITU,KIR2DP1,KIR2DP1*0020118,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0020119,8,74,0.10810810810810811
ITU,KIR2DP1,KIR2DP1*0020120,8,74,0.10810810810810811
ITU,KIR2DP1,KIR2DP1*0020121,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0020123,8,74,0.10810810810810811
ITU,KIR2DP1,KIR2DP1*0020124,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0020126,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*00205,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0030102,4,74,0.05405405405405406
ITU,KIR2DP1,KIR2DP1*0030103,3,74,0.04054054054054054
ITU,KIR2DP1,KIR2DP1*0030106,2,74,0.02702702702702703
ITU,KIR2DP1,KIR2DP1*0030108,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*00302,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0080102,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0090102,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*010,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*012,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0160201,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*01603,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0250102,1,74,0.013513513513513514
ITU,KIR2DP1,KIR2DP1*0250202,2,74,0.02702702702702703
ITU,KIR2DP1,KIR2DP1*029,2,74,0.02702702702702703
ITU,KIR2DP1,KIR2DP1*031,1,74,0.013513513513513514
ITU,KIR2DS1,KIR2DS1*0020101,2,54,0.037037037037037035
ITU,KIR2DS1,KIR2DS1*0020103,12,54,0.2222222222222222
ITU,KIR2DS1,KIR2DS1*0020104,4,54,0.07407407407407407
ITU,KIR2DS1,KIR2DS1*0020106,4,54,0.07407407407407407
ITU,KIR2DS1,KIR2DS1*0020107,1,54,0.018518518518518517
ITU,KIR2DS1,KIR2DS1*0020108,3,54,0.05555555555555555
ITU,KIR2DS1,KIR2DS1*0020109,1,54,0.018518518518518517
ITU,KIR2DS1,KIR2DS1*0020111,2,54,0.037037037037037035
ITU,KIR2DS1,KIR2DS1*0020112,4,54,0.07407407407407407
ITU,KIR2DS1,KIR2DS1*0020114,1,54,0.018518518518518517
ITU,KIR2DS1,KIR2DS1*0020116,2,54,0.037037037037037035
ITU,KIR2DS1,KIR2DS1*0020118,1,54,0.018518518518518517
ITU,KIR2DS1,KIR2DS1*006,4,54,0.07407407407407407
ITU,KIR2DS1,KIR2DS1*010,8,54,0.14814814814814814
ITU,KIR2DS1,KIR2DS1*011,1,54,0.018518518518518517
ITU,KIR2DS1,KIR2DS1*0120101,2,54,0.037037037037037035
ITU,KIR2DS1,KIR2DS1*0120102,2,54,0.037037037037037035
ITU,KIR2DS2,KIR2DS2*0010101,4,44,0.09090909090909091
ITU,KIR2DS2,KIR2DS2*0010102,11,44,0.25
ITU,KIR2DS2,KIR2DS2*0010104,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*0010105,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*0010108,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*0010110,3,44,0.06818181818181818
ITU,KIR2DS2,KIR2DS2*0010112,3,44,0.06818181818181818
ITU,KIR2DS2,KIR2DS2*0010123,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*0010124,3,44,0.06818181818181818
ITU,KIR2DS2,KIR2DS2*0010130,3,44,0.06818181818181818
ITU,KIR2DS2,KIR2DS2*0010701,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*0010702,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*0090102,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*010,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*014,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*016,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*018,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*0200102,2,44,0.045454545454545456
ITU,KIR2DS2,KIR2DS2*0200104,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*0210102,1,44,0.022727272727272728
ITU,KIR2DS2,KIR2DS2*0210103,2,44,0.045454545454545456
ITU,KIR2DS3,KIR2DS3*0010301,4,28,0.14285714285714285
ITU,KIR2DS3,KIR2DS3*0010304,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*0010313,3,28,0.10714285714285714
ITU,KIR2DS3,KIR2DS3*0010317,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*00108,2,28,0.07142857142857142
ITU,KIR2DS3,KIR2DS3*00110,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*0011201,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*0020101,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*0020103,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*0020106,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*00202,2,28,0.07142857142857142
ITU,KIR2DS3,KIR2DS3*009,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*010,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*011,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*015,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*016,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*0210101,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*0220101,2,28,0.07142857142857142
ITU,KIR2DS3,KIR2DS3*0220103,1,28,0.03571428571428571
ITU,KIR2DS3,KIR2DS3*023,1,28,0.03571428571428571
ITU,KIR2DS4,KIR2DS4*0010101,5,72,0.06944444444444445
ITU,KIR2DS4,KIR2DS4*0010102,12,72,0.16666666666666666
ITU,KIR2DS4,KIR2DS4*0010104,1,72,0.013888888888888888
ITU,KIR2DS4,KIR2DS4*0010106,2,72,0.027777777777777776
ITU,KIR2DS4,KIR2DS4*0010107,1,72,0.013888888888888888
ITU,KIR2DS4,KIR2DS4*0010108,1,72,0.013888888888888888
ITU,KIR2DS4,KIR2DS4*0010109,7,72,0.09722222222222222
ITU,KIR2DS4,KIR2DS4*0030101,10,72,0.1388888888888889
ITU,KIR2DS4,KIR2DS4*0030103,11,72,0.1527777777777778
ITU,KIR2DS4,KIR2DS4*0030104,6,72,0.08333333333333333
ITU,KIR2DS4,KIR2DS4*0040101,4,72,0.05555555555555555
ITU,KIR2DS4,KIR2DS4*0040102,1,72,0.013888888888888888
ITU,KIR2DS4,KIR2DS4*0060101,3,72,0.041666666666666664
ITU,KIR2DS4,KIR2DS4*0060102,1,72,0.013888888888888888
ITU,KIR2DS4,KIR2DS4*010,7,72,0.09722222222222222
ITU,KIR2DS5,KIR2DS5*0020103,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*0020111,6,46,0.13043478260869565
ITU,KIR2DS5,KIR2DS5*0020113,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*0020114,3,46,0.06521739130434782
ITU,KIR2DS5,KIR2DS5*0020115,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*0020116,2,46,0.043478260869565216
ITU,KIR2DS5,KIR2DS5*0020117,4,46,0.08695652173913043
ITU,KIR2DS5,KIR2DS5*0020118,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*0020123,3,46,0.06521739130434782
ITU,KIR2DS5,KIR2DS5*0020124,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*0020126,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*0020132,7,46,0.15217391304347827
ITU,KIR2DS5,KIR2DS5*0020501,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*0020502,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*0060101,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*0060102,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*010,2,46,0.043478260869565216
ITU,KIR2DS5,KIR2DS5*018,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*022,2,46,0.043478260869565216
ITU,KIR2DS5,KIR2DS5*0230101,1,46,0.021739130434782608
ITU,KIR2DS5,KIR2DS5*024,2,46,0.043478260869565216
ITU,KIR2DS5,KIR2DS5*0270102,2,46,0.043478260869565216
ITU,KIR2DS5,KIR2DS5*029,1,46,0.021739130434782608
ITU,KIR3DL1,KIR3DL1*0010103,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0010104,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0010109,3,70,0.04285714285714286
ITU,KIR3DL1,KIR3DL1*0010110,2,70,0.02857142857142857
ITU,KIR3DL1,KIR3DL1*0010111,3,70,0.04285714285714286
ITU,KIR3DL1,KIR3DL1*0010113,2,70,0.02857142857142857
ITU,KIR3DL1,KIR3DL1*0010114,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0010116,3,70,0.04285714285714286
ITU,KIR3DL1,KIR3DL1*0010117,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*00107,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0020103,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0020105,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0040108,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0040111,2,70,0.02857142857142857
ITU,KIR3DL1,KIR3DL1*0040113,2,70,0.02857142857142857
ITU,KIR3DL1,KIR3DL1*0040201,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0050103,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0050104,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0050109,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0050115,3,70,0.04285714285714286
ITU,KIR3DL1,KIR3DL1*0070101,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0070102,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0070104,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0070105,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0080101,3,70,0.04285714285714286
ITU,KIR3DL1,KIR3DL1*0080102,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0080103,2,70,0.02857142857142857
ITU,KIR3DL1,KIR3DL1*0090103,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0150204,7,70,0.1
ITU,KIR3DL1,KIR3DL1*0150208,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0150211,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0150212,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*0150213,2,70,0.02857142857142857
ITU,KIR3DL1,KIR3DL1*0150219,2,70,0.02857142857142857
ITU,KIR3DL1,KIR3DL1*019,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*05901,3,70,0.04285714285714286
ITU,KIR3DL1,KIR3DL1*112,2,70,0.02857142857142857
ITU,KIR3DL1,KIR3DL1*141,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*1440101,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*1470102,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*15002,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*155,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*1700102,1,70,0.014285714285714285
ITU,KIR3DL1,KIR3DL1*171,1,70,0.014285714285714285
ITU,KIR3DL2,KIR3DL2*0010101,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0010104,3,78,0.038461538461538464
ITU,KIR3DL2,KIR3DL2*0010105,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0010107,3,78,0.038461538461538464
ITU,KIR3DL2,KIR3DL2*0010109,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0010110,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0010303,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0010304,3,78,0.038461538461538464
ITU,KIR3DL2,KIR3DL2*0020101,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0020105,8,78,0.10256410256410256
ITU,KIR3DL2,KIR3DL2*0020106,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0020109,2,78,0.02564102564102564
ITU,KIR3DL2,KIR3DL2*0020113,2,78,0.02564102564102564
ITU,KIR3DL2,KIR3DL2*0030102,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0050101,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0070102,3,78,0.038461538461538464
ITU,KIR3DL2,KIR3DL2*0070105,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0070106,10,78,0.1282051282051282
ITU,KIR3DL2,KIR3DL2*0070108,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0070110,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0070111,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0070112,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0070114,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0071201,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0071202,4,78,0.05128205128205128
ITU,KIR3DL2,KIR3DL2*0080101,2,78,0.02564102564102564
ITU,KIR3DL2,KIR3DL2*0090101,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*0090102,2,78,0.02564102564102564
ITU,KIR3DL2,KIR3DL2*01001,4,78,0.05128205128205128
ITU,KIR3DL2,KIR3DL2*023,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*1180101,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*124,2,78,0.02564102564102564
ITU,KIR3DL2,KIR3DL2*128,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*129N,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*130,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*131N,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*1350102,1,78,0.01282051282051282
ITU,KIR3DL2,KIR3DL2*137,6,78,0.07692307692307693
ITU,KIR3DL3,KIR3DL3*0010101,7,78,0.08974358974358974
ITU,KIR3DL3,KIR3DL3*0010102,2,78,0.02564102564102564
ITU,KIR3DL3,KIR3DL3*0010103,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0010202,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0020101,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0020202,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0020602,2,78,0.02564102564102564
ITU,KIR3DL3,KIR3DL3*0020604,2,78,0.02564102564102564
ITU,KIR3DL3,KIR3DL3*0020702,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0030102,2,78,0.02564102564102564
ITU,KIR3DL3,KIR3DL3*0030103,2,78,0.02564102564102564
ITU,KIR3DL3,KIR3DL3*0030104,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0030105,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0030106,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0030112,9,78,0.11538461538461539
ITU,KIR3DL3,KIR3DL3*0040203,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0060101,3,78,0.038461538461538464
ITU,KIR3DL3,KIR3DL3*00602,2,78,0.02564102564102564
ITU,KIR3DL3,KIR3DL3*0070103,2,78,0.02564102564102564
ITU,KIR3DL3,KIR3DL3*00801,1,78,0.01282051282051282
ITU,KIR3DL3,KIR3DL3*0090101,3,78,0.038461538461538464
ITU,KIR3DL3,KIR3DL3*00902,5,78,0.0641025641025641
