vdj,gene,ALD,type
HLA-J,IGLV4-60,0.0326953138545405,"(HLA,IG)"
HLA-J,IGLV5-37,0.100180400307638,"(HLA,IG)"
HLA-J,IGLV5-45,0.106647596420616,"(HLA,IG)"
HLA-J,IGLV5-48,0.0272654261885675,"(HLA,IG)"
HLA-J,IGLV6-57,0.105813806791271,"(HLA,IG)"
HLA-J,IGLV7-46,0.0709628458636143,"(HLA,IG)"
HLA-J,IGLV8-61,0.047967931934207,"(HLA,IG)"
HLA-J,MICA,0.190509467007757,HLA
HLA-J,MICB,0.166194479735442,HLA
HLA-J,TAP1,0.123815954228588,HLA
HLA-J,TAP2,0.140822581915859,HLA
HLA-J,TRAJ13,0.0349877653637493,"(HLA,TCR)"
HLA-J,TRAJ16,0.0302236389360894,"(HLA,TCR)"
HLA-J,TRAJ24,0.0639315585342269,"(HLA,TCR)"
HLA-J,TRAJ32,0.0599982267567784,"(HLA,TCR)"
HLA-J,TRAJ37,0.0514700364538323,"(HLA,TCR)"
HLA-J,TRAJ47,0.0515303974087189,"(HLA,TCR)"
HLA-J,TRAJ8,0.0385393191761214,"(HLA,TCR)"
HLA-J,TRAV1-1,0.0408303487896343,"(HLA,TCR)"
HLA-J,TRAV1-2,0.0593893106080491,"(HLA,TCR)"
HLA-J,TRAV10,0.0511482192269307,"(HLA,TCR)"
HLA-J,TRAV12-2,0.0791873209184491,"(HLA,TCR)"
HLA-J,TRAV13-1,0.0298422238952308,"(HLA,TCR)"
HLA-J,TRAV20,0.056114668648696,"(HLA,TCR)"
HLA-J,TRAV21,0.0573746758690719,"(HLA,TCR)"
HLA-J,TRAV26-1,0.0384375962599174,"(HLA,TCR)"
HLA-J,TRAV26-2,0.0234363484753449,"(HLA,TCR)"
HLA-J,TRAV27,0.0750481163278528,"(HLA,TCR)"
HLA-J,TRAV30,0.0752403435139302,"(HLA,TCR)"
HLA-J,TRAV35,0.0415166350796915,"(HLA,TCR)"
HLA-J,TRAV38-1,0.0456332774547023,"(HLA,TCR)"
HLA-J,TRAV6,0.0898640967808571,"(HLA,TCR)"
HLA-J,TRAV8-2,0.0468270969066341,"(HLA,TCR)"
HLA-J,TRAV8-3,0.0564032664799714,"(HLA,TCR)"
HLA-J,TRAV8-4,0.0434007336968306,"(HLA,TCR)"
HLA-J,TRAV8-6,0.0704551455697758,"(HLA,TCR)"
HLA-J,TRAV8-7,0.0488221511323133,"(HLA,TCR)"
HLA-J,TRAV9-2,0.082042385528425,"(HLA,TCR)"
HLA-J,TRBJ1-6,0.0860846524976638,"(HLA,TCR)"
HLA-J,TRBJ2-7,0.0572015503272245,"(HLA,TCR)"
HLA-J,TRBV10-1,0.0385008998843722,"(HLA,TCR)"
HLA-J,TRBV10-2,0.0423567844349463,"(HLA,TCR)"
HLA-J,TRBV10-3,0.102541384476298,"(HLA,TCR)"
HLA-J,TRBV11-2,0.043587578030086,"(HLA,TCR)"
HLA-J,TRBV11-3,0.0443721990935238,"(HLA,TCR)"
HLA-J,TRBV14,0.0354886549910136,"(HLA,TCR)"
HLA-J,TRBV15,0.0896864326590578,"(HLA,TCR)"
HLA-J,TRBV16,0.122829979207467,"(HLA,TCR)"
HLA-J,TRBV17,0.045585181537417,"(HLA,TCR)"
HLA-J,TRBV19,0.0578952187251241,"(HLA,TCR)"
HLA-J,TRBV20-1,0.112852356263935,"(HLA,TCR)"
HLA-J,TRBV21-1,0.0435339391786736,"(HLA,TCR)"
HLA-J,TRBV24-1,0.0399962109996372,"(HLA,TCR)"
HLA-J,TRBV2,0.0489912692947948,"(HLA,TCR)"
HLA-J,TRBV30,0.137334309472417,"(HLA,TCR)"
HLA-J,TRBV5-3,0.0426026540060766,"(HLA,TCR)"
HLA-J,TRBV5-5,0.0340636448541305,"(HLA,TCR)"
HLA-J,TRBV6-4,0.0440152776129383,"(HLA,TCR)"
HLA-J,TRBV6-6,0.0517229726727161,"(HLA,TCR)"
HLA-J,TRBV7-2,0.0388374055740013,"(HLA,TCR)"
HLA-J,TRBV7-3,0.100204887097654,"(HLA,TCR)"
HLA-J,TRBV7-6,0.0226772764043307,"(HLA,TCR)"
HLA-J,TRBV7-9,0.0428546338130333,"(HLA,TCR)"
HLA-J,TRBV9,0.0519622300007572,"(HLA,TCR)"
HLA-J,TRDV2,0.0696550114124011,"(HLA,TCR)"
HLA-J,TRDV3,0.0397654419013882,"(HLA,TCR)"
HLA-J,TRGJ1,0.0246055769486268,"(HLA,TCR)"
HLA-J,TRGV10,0.0229376503391125,"(HLA,TCR)"
HLA-J,TRGV2,0.0775543661160808,"(HLA,TCR)"
HLA-J,TRGV3,0.0393817945904003,"(HLA,TCR)"
HLA-J,TRGV9,0.0273858034500554,"(HLA,TCR)"
HLA-K,CYP2D6,0.115117330900982,"(CYP,HLA)"
HLA-K,HLA-C,0.15540504929842,HLA
HLA-K,HLA-DMB,0.0937026988428163,HLA
HLA-K,HLA-DOB,0.0926419853300958,HLA
HLA-K,HLA-DPB1,0.0938292532240761,HLA
HLA-K,HLA-DPB2,0.154394691986979,HLA
HLA-K,HLA-DQA2,0.159636526699163,HLA
HLA-K,HLA-DRA,0.10879773850833,HLA
HLA-K,HLA-DRB1,0.097352070136679,HLA
HLA-K,HLA-DRB3,0.0882585033049073,HLA
HLA-K,HLA-DRB4,0.110352911786494,HLA
HLA-K,HLA-DRB5,0.0869302186647712,HLA
HLA-K,HLA-F,0.364564266328233,HLA
HLA-K,HLA-H,0.539760312767911,HLA
HLA-K,HLA-L,0.236281717045888,HLA
HLA-K,HLA-W,0.569263426841467,HLA
HLA-K,IGHV1-45,0.0677413474343532,"(HLA,IG)"
HLA-K,IGHV1-46,0.0623842427830675,"(HLA,IG)"
HLA-K,IGHV1-58,0.056798367151215,"(HLA,IG)"
HLA-K,IGHV1-68,0.071269743448682,"(HLA,IG)"
HLA-K,IGHV3-30-2,0.0444247292682679,"(HLA,IG)"
HLA-K,IGHV3-35,0.0450487928941735,"(HLA,IG)"
HLA-K,IGHV3-47,0.054493380689912,"(HLA,IG)"
HLA-K,IGHV3-48,0.094045375074783,"(HLA,IG)"
HLA-K,IGHV3-49,0.0764405361672317,"(HLA,IG)"
HLA-K,IGHV3-52,0.0725962963791347,"(HLA,IG)"
HLA-K,IGHV3-53,0.132141997422638,"(HLA,IG)"
HLA-K,IGHV3-62,0.0589307394519091,"(HLA,IG)"
HLA-K,IGHV3-63,0.0374096224511047,"(HLA,IG)"
HLA-K,IGHV3-64,0.0659456713422622,"(HLA,IG)"
HLA-K,IGHV3-66,0.0749570046560098,"(HLA,IG)"
HLA-K,IGHV3-71,0.0884970922837549,"(HLA,IG)"
HLA-K,IGHV3-73,0.0269611834027809,"(HLA,IG)"
HLA-K,IGHV3-74,0.0430329397382925,"(HLA,IG)"
HLA-K,IGHV4-55,0.0755284617139204,"(HLA,IG)"
HLA-K,IGHV4-59,0.08057952097057,"(HLA,IG)"
HLA-K,IGHV5-51,0.105218729019408,"(HLA,IG)"
HLA-K,IGHV7-34-1,0.0717915193173126,"(HLA,IG)"
HLA-K,IGHV7-81,0.0589465360827702,"(HLA,IG)"
HLA-K,IGHV8-51-1,0.110854018220236,"(HLA,IG)"
HLA-K,IGKV1D-16,0.0369976869149492,"(HLA,IG)"
HLA-K,IGKV1D-42,0.054151556567469,"(HLA,IG)"
HLA-K,IGKV2-30,0.0593454065084401,"(HLA,IG)"
HLA-K,IGKV2D-26,0.0481993149360475,"(HLA,IG)"
HLA-K,IGKV2D-29,0.0388784131260609,"(HLA,IG)"
HLA-K,IGKV3D-11,0.0677277644985877,"(HLA,IG)"
HLA-K,IGKV3D-15,0.074821300843299,"(HLA,IG)"
HLA-K,IGLJ3,0.0467940455852995,"(HLA,IG)"
HLA-K,IGLJ5,0.0435599005469277,"(HLA,IG)"
HLA-K,IGLJ7,0.0215799610610897,"(HLA,IG)"
HLA-K,IGLV1-41,0.0371448817801307,"(HLA,IG)"
HLA-K,IGLV1-44,0.0735825245559863,"(HLA,IG)"
HLA-K,IGLV1-47,0.0399783409709991,"(HLA,IG)"
HLA-K,IGLV1-51,0.0460444114159996,"(HLA,IG)"
HLA-K,IGLV10-54,0.105433578573238,"(HLA,IG)"
HLA-K,IGLV11-55,0.0587377343930688,"(HLA,IG)"
HLA-K,IGLV2-18,0.0373105600446944,"(HLA,IG)"
HLA-K,IGLV2-23,0.0656412095886266,"(HLA,IG)"
HLA-K,IGLV2-34,0.027422551742047,"(HLA,IG)"
HLA-K,IGLV3-25,0.0430915493125553,"(HLA,IG)"
HLA-K,IGLV4-60,0.0411360121956598,"(HLA,IG)"
HLA-K,IGLV5-37,0.0801324191712126,"(HLA,IG)"
HLA-K,IGLV5-45,0.102159665017962,"(HLA,IG)"
HLA-K,IGLV5-48,0.0241953865448417,"(HLA,IG)"
HLA-K,IGLV6-57,0.0763779573077643,"(HLA,IG)"
HLA-K,IGLV7-46,0.0528791326029711,"(HLA,IG)"
HLA-K,IGLV8-61,0.0352518953441826,"(HLA,IG)"
HLA-K,TRAJ13,0.0518059963127286,"(HLA,TCR)"
HLA-K,TRAJ16,0.050731655653489,"(HLA,TCR)"
HLA-K,TRAJ24,0.085306170457891,"(HLA,TCR)"
HLA-K,TRAJ32,0.0570582538658263,"(HLA,TCR)"
HLA-K,TRAJ37,0.0268760719969831,"(HLA,TCR)"
HLA-K,TRAJ47,0.0551542998937741,"(HLA,TCR)"
HLA-K,TRAJ8,0.0145437485512356,"(HLA,TCR)"
HLA-K,TRAV1-1,0.0556789271210951,"(HLA,TCR)"
HLA-K,TRAV1-2,0.0449465738954311,"(HLA,TCR)"
HLA-K,TRAV10,0.0363241886174638,"(HLA,TCR)"
HLA-K,TRAV12-2,0.0541474257654627,"(HLA,TCR)"
HLA-K,TRAV13-1,0.034981179253793,"(HLA,TCR)"
HLA-K,TRAV20,0.0362540314533588,"(HLA,TCR)"
HLA-K,TRAV21,0.0384243664791697,"(HLA,TCR)"
HLA-K,TRAV26-1,0.0379446876141463,"(HLA,TCR)"
HLA-K,TRAV26-2,0.0315309501452156,"(HLA,TCR)"
HLA-K,TRAV27,0.0315535789390726,"(HLA,TCR)"
HLA-K,TRAV30,0.0670052446219443,"(HLA,TCR)"
HLA-K,TRAV35,0.048033707818992,"(HLA,TCR)"
HLA-K,TRAV38-1,0.0396776075948011,"(HLA,TCR)"
HLA-K,TRAV6,0.0788517591168776,"(HLA,TCR)"
HLA-K,TRAV8-2,0.0435186320895487,"(HLA,TCR)"
HLA-K,TRAV8-3,0.0482414569326799,"(HLA,TCR)"
HLA-K,TRAV8-4,0.0618074843959761,"(HLA,TCR)"
HLA-K,TRAV8-6,0.0511970151867143,"(HLA,TCR)"
HLA-K,TRAV8-7,0.0453663836306913,"(HLA,TCR)"
HLA-K,TRAV9-2,0.0664618377281497,"(HLA,TCR)"
HLA-K,TRBJ1-6,0.0800308698286624,"(HLA,TCR)"
HLA-K,TRBJ2-7,0.0589518037166498,"(HLA,TCR)"
HLA-K,TRBV10-1,0.0335611636950034,"(HLA,TCR)"
HLA-K,TRBV10-2,0.0420113483967456,"(HLA,TCR)"
HLA-K,TRBV10-3,0.0855555868822657,"(HLA,TCR)"
HLA-K,TRBV11-2,0.0316334639831243,"(HLA,TCR)"
HLA-K,TRBV11-3,0.0276836290419627,"(HLA,TCR)"
HLA-K,TRBV14,0.0330925667666694,"(HLA,TCR)"
HLA-K,TRBV15,0.0476911538351683,"(HLA,TCR)"
HLA-K,TRBV16,0.0788405720770171,"(HLA,TCR)"
HLA-K,TRBV17,0.0401223872659945,"(HLA,TCR)"
HLA-K,TRBV19,0.0645229023128299,"(HLA,TCR)"
HLA-K,TRBV20-1,0.0875589349233494,"(HLA,TCR)"
HLA-K,TRBV21-1,0.0341906723836471,"(HLA,TCR)"
HLA-K,TRBV24-1,0.0401065808653219,"(HLA,TCR)"
HLA-K,TRBV2,0.0380464801698312,"(HLA,TCR)"
HLA-K,TRBV30,0.100226379126924,"(HLA,TCR)"
HLA-K,TRBV5-3,0.0438791386936288,"(HLA,TCR)"
HLA-K,TRBV5-5,0.0521613828010488,"(HLA,TCR)"
HLA-K,TRBV6-4,0.0422636904292682,"(HLA,TCR)"
HLA-K,TRBV6-6,0.040072030476963,"(HLA,TCR)"
HLA-K,TRBV7-2,0.0328897675290738,"(HLA,TCR)"
HLA-K,TRBV7-3,0.0611152857379162,"(HLA,TCR)"
HLA-K,TRBV7-9,0.0232457537308286,"(HLA,TCR)"
HLA-K,TRBV9,0.0431853647245963,"(HLA,TCR)"
HLA-K,TRDV2,0.0728531784802846,"(HLA,TCR)"
HLA-K,TRDV3,0.0570210615801082,"(HLA,TCR)"
HLA-K,TRGJ1,0.0319825173564273,"(HLA,TCR)"
HLA-K,TRGV10,0.0314484858107338,"(HLA,TCR)"
HLA-K,TRGV2,0.0922936301270729,"(HLA,TCR)"
HLA-K,TRGV3,0.0744376121710791,"(HLA,TCR)"
HLA-K,TRGV9,0.0321370220615102,"(HLA,TCR)"
HLA-L,CYP2D6,0.0740023842900107,"(CYP,HLA)"
HLA-L,HLA-DPB2,0.112741605415715,HLA
HLA-L,HLA-DRB5,0.0854720904739419,HLA
HLA-L,IGHV1-45,0.0658051896219593,"(HLA,IG)"
HLA-L,IGHV1-46,0.0218543967420817,"(HLA,IG)"
HLA-L,IGHV1-58,0.0742385366599396,"(HLA,IG)"
HLA-L,IGHV1-68,0.079081500226994,"(HLA,IG)"
HLA-L,IGHV2-70,0.0925934107133294,"(HLA,IG)"
HLA-L,IGHV3-23,0.0516925902097313,"(HLA,IG)"
HLA-L,IGHV3-30-2,0.0715612034783512,"(HLA,IG)"
HLA-L,IGHV3-30,0.103091873352211,"(HLA,IG)"
HLA-L,IGHV3-35,0.0533644036136864,"(HLA,IG)"
HLA-L,IGHV3-47,0.0218915762781114,"(HLA,IG)"
HLA-L,IGHV3-48,0.110645923504487,"(HLA,IG)"
HLA-L,IGHV3-49,0.0780595755794551,"(HLA,IG)"
HLA-L,IGHV3-52,0.0557596214539477,"(HLA,IG)"
HLA-L,IGHV3-53,0.0995395896187133,"(HLA,IG)"
HLA-L,IGHV3-62,0.101914555394406,"(HLA,IG)"
HLA-L,IGHV3-63,0.0391127038451852,"(HLA,IG)"
HLA-L,IGHV3-64,0.115145667372079,"(HLA,IG)"
HLA-L,IGHV3-66,0.100370766557897,"(HLA,IG)"
HLA-L,IGHV3-71,0.0993555249118908,"(HLA,IG)"
HLA-L,IGHV3-73,0.0495853581584244,"(HLA,IG)"
HLA-L,IGHV3-74,0.0147930792909177,"(HLA,IG)"
HLA-L,IGHV4-34,0.0674704476293604,"(HLA,IG)"
HLA-L,IGHV4-55,0.0551138268614311,"(HLA,IG)"
HLA-L,IGHV4-59,0.0863153718779842,"(HLA,IG)"
HLA-L,IGHV5-51,0.122957927505519,"(HLA,IG)"
HLA-L,IGHV7-34-1,0.0693760049742776,"(HLA,IG)"
HLA-L,IGHV7-81,0.0947403810117955,"(HLA,IG)"
HLA-L,IGHV8-51-1,0.092654396646978,"(HLA,IG)"
HLA-L,IGKV1-13,0.0387172198496798,"(HLA,IG)"
HLA-L,IGKV1-27,0.0630534959369066,"(HLA,IG)"
HLA-L,IGKV1D-16,0.0150084925275025,"(HLA,IG)"
HLA-L,IGKV1D-42,0.0640872062869678,"(HLA,IG)"
HLA-L,IGKV1D-8,0.131577577560012,"(HLA,IG)"
HLA-L,IGKV2-29,0.101585236269136,"(HLA,IG)"
HLA-L,IGKV2-30,0.0382809800308186,"(HLA,IG)"
HLA-L,IGKV2D-26,0.0260657602388807,"(HLA,IG)"
HLA-L,IGKV2D-29,0.0356008303910646,"(HLA,IG)"
HLA-L,IGKV3D-11,0.0786602183433353,"(HLA,IG)"
HLA-L,IGKV3D-15,0.0913992381561066,"(HLA,IG)"
HLA-L,IGLJ3,0.0220327092026122,"(HLA,IG)"
HLA-L,IGLJ5,0.017344317213833,"(HLA,IG)"
HLA-L,IGLJ7,0.0128891996201233,"(HLA,IG)"
HLA-L,IGLV1-41,0.0432781969605327,"(HLA,IG)"
HLA-L,IGLV1-44,0.0974028608201764,"(HLA,IG)"
HLA-L,IGLV1-47,0.0599648274463547,"(HLA,IG)"
HLA-L,IGLV1-51,0.0718266266585638,"(HLA,IG)"
HLA-L,IGLV10-54,0.0722455174846516,"(HLA,IG)"
HLA-L,IGLV11-55,0.0238429250741036,"(HLA,IG)"
HLA-L,IGLV2-14,0.0781432143310221,"(HLA,IG)"
HLA-L,IGLV2-18,0.0471677807586942,"(HLA,IG)"
HLA-L,IGLV2-23,0.032898880261134,"(HLA,IG)"
HLA-L,IGLV2-34,0.0413558975284361,"(HLA,IG)"
HLA-L,IGLV2-5,0.0296796775375467,"(HLA,IG)"
HLA-L,IGLV2-8,0.0507514419665495,"(HLA,IG)"
HLA-L,IGLV3-10,0.0660068263873182,"(HLA,IG)"
HLA-L,IGLV3-12,0.0356172639266435,"(HLA,IG)"
HLA-L,IGLV3-13,0.0455562655488723,"(HLA,IG)"
HLA-L,IGLV3-19,0.0341897220927811,"(HLA,IG)"
HLA-L,IGLV3-21,0.0893876557428934,"(HLA,IG)"
HLA-L,IGLV3-25,0.0629337387441588,"(HLA,IG)"
HLA-L,IGLV4-60,0.0426706900592528,"(HLA,IG)"
HLA-L,IGLV5-37,0.0640810280660361,"(HLA,IG)"
HLA-L,IGLV5-45,0.125278593097466,"(HLA,IG)"
HLA-L,IGLV5-48,0.0101669734719725,"(HLA,IG)"
HLA-L,IGLV6-57,0.110836090138353,"(HLA,IG)"
HLA-L,IGLV7-46,0.083624717709949,"(HLA,IG)"
HLA-L,IGLV8-61,0.0710247771687641,"(HLA,IG)"
HLA-L,TRAJ13,0.0531873945878363,"(HLA,TCR)"
HLA-L,TRAJ16,0.0482935286195822,"(HLA,TCR)"
HLA-L,TRAJ24,0.0674440106164337,"(HLA,TCR)"
HLA-L,TRAJ32,0.0718516577928437,"(HLA,TCR)"
HLA-L,TRAJ37,0.0721649683106289,"(HLA,TCR)"
HLA-L,TRAJ47,0.0730623479294232,"(HLA,TCR)"
HLA-L,TRAJ8,0.0214032912910575,"(HLA,TCR)"
HLA-L,TRAV1-1,0.0822818510357001,"(HLA,TCR)"
HLA-L,TRAV1-2,0.030534069150761,"(HLA,TCR)"
HLA-L,TRAV10,0.0277529780990975,"(HLA,TCR)"
HLA-L,TRAV12-2,0.0370956845479452,"(HLA,TCR)"
HLA-L,TRAV13-1,0.0677876520131127,"(HLA,TCR)"
HLA-L,TRAV20,0.050734362142021,"(HLA,TCR)"
HLA-L,TRAV21,0.0257542786755102,"(HLA,TCR)"
HLA-L,TRAV26-1,0.0342132751707543,"(HLA,TCR)"
HLA-L,TRAV26-2,0.0334893250504043,"(HLA,TCR)"
HLA-L,TRAV27,0.0785863750365331,"(HLA,TCR)"
HLA-L,TRAV30,0.085576645198717,"(HLA,TCR)"
HLA-L,TRAV35,0.0427482015360911,"(HLA,TCR)"
HLA-L,TRAV38-1,0.0359297527130829,"(HLA,TCR)"
HLA-L,TRAV6,0.08321053027722,"(HLA,TCR)"
HLA-L,TRAV8-2,0.0618263402414434,"(HLA,TCR)"
HLA-L,TRAV8-3,0.0263933515074542,"(HLA,TCR)"
HLA-L,TRAV8-4,0.0318250191940599,"(HLA,TCR)"
HLA-L,TRAV8-6,0.072046331583175,"(HLA,TCR)"
HLA-L,TRAV8-7,0.0930580779108559,"(HLA,TCR)"
HLA-L,TRAV9-2,0.0942465136742818,"(HLA,TCR)"
HLA-L,TRBJ1-6,0.0963129367682329,"(HLA,TCR)"
HLA-L,TRBJ2-7,0.0801950242399902,"(HLA,TCR)"
HLA-L,TRBV10-1,0.0391215541963476,"(HLA,TCR)"
HLA-L,TRBV10-2,0.0177777397977539,"(HLA,TCR)"
HLA-L,TRBV10-3,0.0690505797063863,"(HLA,TCR)"
HLA-L,TRBV11-2,0.0543778593638798,"(HLA,TCR)"
HLA-L,TRBV11-3,0.0253126204034494,"(HLA,TCR)"
HLA-L,TRBV14,0.0422452528326885,"(HLA,TCR)"
HLA-L,TRBV15,0.0946594390331285,"(HLA,TCR)"
HLA-L,TRBV16,0.128251011439278,"(HLA,TCR)"
HLA-L,TRBV17,0.0393890296570382,"(HLA,TCR)"
HLA-L,TRBV19,0.0620192345154149,"(HLA,TCR)"
HLA-L,TRBV20-1,0.0954223769950025,"(HLA,TCR)"
HLA-L,TRBV21-1,0.0456441991096172,"(HLA,TCR)"
HLA-L,TRBV24-1,0.0535251794685187,"(HLA,TCR)"
HLA-L,TRBV2,0.0292644898194059,"(HLA,TCR)"
HLA-L,TRBV30,0.11754293405184,"(HLA,TCR)"
HLA-L,TRBV5-3,0.0479810371790052,"(HLA,TCR)"
HLA-L,TRBV5-5,0.0402864827033092,"(HLA,TCR)"
HLA-L,TRBV6-4,0.0422744011210378,"(HLA,TCR)"
HLA-L,TRBV6-6,0.0880691739836471,"(HLA,TCR)"
HLA-L,TRBV7-2,0.0278841133968888,"(HLA,TCR)"
HLA-L,TRBV7-3,0.109186153524018,"(HLA,TCR)"
HLA-L,TRBV7-6,0.0233612091015367,"(HLA,TCR)"
HLA-L,TRBV7-9,0.0513314925978084,"(HLA,TCR)"
HLA-L,TRBV9,0.0563701382786518,"(HLA,TCR)"
HLA-L,TRDV2,0.0770732682167205,"(HLA,TCR)"
HLA-L,TRDV3,0.0430589475363028,"(HLA,TCR)"
HLA-L,TRGJ1,0.0156452431377486,"(HLA,TCR)"
HLA-L,TRGV10,0.0216638300735579,"(HLA,TCR)"
HLA-L,TRGV2,0.0446087585832449,"(HLA,TCR)"
HLA-L,TRGV3,0.0611149197144345,"(HLA,TCR)"
HLA-L,TRGV9,0.0087074105180153,"(HLA,TCR)"
HLA-P,CYP2D6,0.0863307572739412,"(CYP,HLA)"
HLA-P,HLA-B,0.0982562108482735,HLA
HLA-P,HLA-C,0.11543673464214,HLA
HLA-P,HLA-DMB,0.104172222638308,HLA
HLA-P,HLA-DOA,0.0976880729727436,HLA
HLA-P,HLA-DOB,0.0798611881311029,HLA
HLA-P,HLA-DPB1,0.0811876695017067,HLA
HLA-P,HLA-DPB2,0.123990066776168,HLA
HLA-P,HLA-DQA2,0.118335862233679,HLA
HLA-P,HLA-DQB1,0.0780758695643587,HLA
HLA-P,HLA-DQB2,0.113673259469232,HLA
HLA-P,HLA-DRA,0.0725381376014567,HLA
HLA-P,HLA-DRB1,0.0743487747901413,HLA
HLA-P,HLA-DRB3,0.0844941025896422,HLA
HLA-P,HLA-DRB4,0.0814502565797741,HLA
HLA-P,HLA-DRB5,0.0821464925866928,HLA
HLA-P,HLA-E,0.131600869016044,HLA
HLA-P,HLA-F,0.34620641630129,HLA
HLA-P,HLA-H,0.412447632175765,HLA
HLA-P,HLA-K,0.409397051406077,HLA
HLA-P,HLA-L,0.270953197430201,HLA
HLA-P,HLA-W,0.419757284881139,HLA
HLA-P,IGHV1-45,0.0662715753810322,"(HLA,IG)"
HLA-P,IGHV1-46,0.0560254892345324,"(HLA,IG)"
HLA-P,IGHV1-58,0.0756535368138987,"(HLA,IG)"
HLA-P,IGHV1-68,0.0985553343803525,"(HLA,IG)"
HLA-P,IGHV2-70,0.152297243668587,"(HLA,IG)"
HLA-P,IGHV3-23,0.0817668182103445,"(HLA,IG)"
HLA-P,IGHV3-30-2,0.0726454268470612,"(HLA,IG)"
HLA-P,IGHV3-30,0.0774949475085027,"(HLA,IG)"
HLA-P,IGHV3-35,0.0302508044698899,"(HLA,IG)"
HLA-P,IGHV3-47,0.0298573211611573,"(HLA,IG)"
HLA-P,IGHV3-48,0.13441008098087,"(HLA,IG)"
HLA-P,IGHV3-49,0.0762895766118601,"(HLA,IG)"
HLA-P,IGHV3-52,0.0180890135323415,"(HLA,IG)"
HLA-P,IGHV3-53,0.109563980811643,"(HLA,IG)"
HLA-P,IGHV3-62,0.0993354699835648,"(HLA,IG)"
HLA-P,IGHV3-63,0.0244658830443956,"(HLA,IG)"
HLA-P,IGHV3-64,0.110166229374456,"(HLA,IG)"
HLA-P,IGHV3-66,0.102956546063253,"(HLA,IG)"
HLA-P,IGHV3-71,0.121250969847426,"(HLA,IG)"
HLA-P,IGHV3-73,0.0517180266649864,"(HLA,IG)"
HLA-P,IGHV3-74,0.0307962421728018,"(HLA,IG)"
HLA-P,IGHV4-34,0.0615741519948819,"(HLA,IG)"
HLA-P,IGHV4-55,0.0163021647276572,"(HLA,IG)"
HLA-P,IGHV4-59,0.106791046206022,"(HLA,IG)"
HLA-P,IGHV5-51,0.117985180898267,"(HLA,IG)"
HLA-P,IGHV7-34-1,0.0748353085251611,"(HLA,IG)"
HLA-P,IGHV7-81,0.129344577999672,"(HLA,IG)"
HLA-P,IGHV8-51-1,0.134332710589157,"(HLA,IG)"
HLA-P,IGKV1-13,0.0157218570220351,"(HLA,IG)"
HLA-P,IGKV1-27,0.0577994292689842,"(HLA,IG)"
HLA-P,IGKV1D-16,0.0232450629104494,"(HLA,IG)"
HLA-P,IGKV1D-42,0.0903537895797486,"(HLA,IG)"
HLA-P,IGKV1D-8,0.0995381198817963,"(HLA,IG)"
HLA-P,IGKV2-29,0.0886870845099538,"(HLA,IG)"
HLA-P,IGKV2-30,0.0358872266414234,"(HLA,IG)"
HLA-P,IGKV2D-26,0.0417499909423152,"(HLA,IG)"
HLA-P,IGKV2D-29,0.0315898725075814,"(HLA,IG)"
HLA-P,IGKV3D-11,0.058509230031871,"(HLA,IG)"
HLA-P,IGKV3D-15,0.0891694804972602,"(HLA,IG)"
HLA-P,IGLJ3,0.0189283911172567,"(HLA,IG)"
HLA-P,IGLJ5,0.0649647523122646,"(HLA,IG)"
HLA-P,IGLJ7,0.0534565291873157,"(HLA,IG)"
HLA-P,IGLV1-41,0.0721868209817862,"(HLA,IG)"
HLA-P,IGLV1-44,0.0680649575690191,"(HLA,IG)"
HLA-P,IGLV1-47,0.0739717606806799,"(HLA,IG)"
HLA-P,IGLV1-51,0.0773859724846307,"(HLA,IG)"
HLA-P,IGLV10-54,0.0564127805911492,"(HLA,IG)"
HLA-P,IGLV11-55,0.0839507298263822,"(HLA,IG)"
HLA-P,IGLV2-14,0.079901497332749,"(HLA,IG)"
HLA-P,IGLV2-18,0.0310745115180895,"(HLA,IG)"
HLA-P,IGLV2-23,0.0523678741778248,"(HLA,IG)"
HLA-P,IGLV2-34,0.0227297539825087,"(HLA,IG)"
HLA-P,IGLV2-5,0.0668351776186282,"(HLA,IG)"
HLA-P,IGLV2-8,0.0439690330971847,"(HLA,IG)"
HLA-P,IGLV3-10,0.0617657227698473,"(HLA,IG)"
HLA-P,IGLV3-12,0.0254985402062354,"(HLA,IG)"
HLA-P,IGLV3-13,0.0366693773284776,"(HLA,IG)"
HLA-P,IGLV3-19,0.03632036222361,"(HLA,IG)"
HLA-P,IGLV3-21,0.0957231811477234,"(HLA,IG)"
HLA-P,IGLV3-25,0.0439621902848214,"(HLA,IG)"
HLA-P,IGLV4-60,0.034354987351554,"(HLA,IG)"
HLA-P,IGLV5-37,0.088722787704755,"(HLA,IG)"
HLA-P,IGLV5-45,0.107322949111795,"(HLA,IG)"
HLA-P,IGLV5-48,0.0326654381884482,"(HLA,IG)"
HLA-P,IGLV6-57,0.104811051452632,"(HLA,IG)"
HLA-P,IGLV7-46,0.0776629187316037,"(HLA,IG)"
HLA-P,IGLV8-61,0.0429370406784857,"(HLA,IG)"
HLA-P,MICA,0.088032171679213,HLA
HLA-P,MICB,0.120065749314558,HLA
HLA-P,TAP1,0.0883114306906573,HLA
HLA-P,TAP2,0.0833770241157984,HLA
HLA-P,TRAJ13,0.0272462380603,"(HLA,TCR)"
HLA-P,TRAJ16,0.0316015004395374,"(HLA,TCR)"
HLA-P,TRAJ24,0.0699575608629347,"(HLA,TCR)"
