Sample1,Sample2,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DPB2,HLA-DQA1,HLA-DQB1,HLA-DRB1,HLA-DQA2
HG00634,HG00436,0.014,0.01915,0.033600000000000005,0.0253,0.0235,0.03405,0.00495,0.0308,0.01065,0.0016
HG00634,HG02156,0.01375,0.024050000000000002,0.0343,0.030899999999999997,0.01425,0.03975,0.0358,0.03955,0.05545,0.03155
HG00634,HG02017,0.017849999999999998,0.01415,0.0318,0.031,0.0052499999999999995,0.026099999999999998,0.0046,0.0325,0.06255,0.0021
HG00634,NA18566,0.0356,0.01745,0.018,0.0152,0.00365,0.0125,0.0396,0.05735,0.0486,0.00335
HG00634,HG00125,0.0176,0.01485,0.03425,0.0249,0.022699999999999998,0.03375,0.036699999999999997,0.0595,0.04025,0.0019500000000000001
HG00634,HG00368,0.0343,0.0237,0.0318,0.0248,0.02255,0.0283,0.03345,0.036599999999999994,0.04715,0.0060999999999999995
HG00634,NA20801,0.034600000000000006,0.02175,0.018099999999999998,0.0155,0.014450000000000001,0.0292,0.01515,0.06505,0.04125,0.0046
HG00634,HG01678,0.0183,0.02035,0.0188,0.02455,0.022600000000000002,0.015349999999999999,0.07145,0.060399999999999995,0.0494,0.00635
HG00634,HG00117,0.01345,0.0178,0.0186,0.024550000000000002,0.0121,0.0276,0.036449999999999996,0.060399999999999995,0.03145,0.0051
HG00634,HG00271,0.022699999999999998,0.0258,0.03335,0.0245,0.0121,0.02565,0.03985,0.031200000000000002,0.04145,0.00195
HG00634,NA20753,0.024149999999999998,0.0242,0.03275,0.0148,0.01355,0.0292,0.045649999999999996,0.06045,0.0283,0.0016
HG00634,HG02224,0.023,0.0238,0.03395,0.0249,0.0228,0.0311,0.041049999999999996,0.055900000000000005,0.07005,0.0021000000000000003
HG00634,HG00254,0.02615,0.00505,0.03425,0.0148,0.0047,0.029200000000000004,0.0357,0.06605,0.0393,0.0093
HG00634,NA10850,0.022850000000000002,0.0232,0.03425,0.0246,0.0121,0.02565,0.00595,0.040600000000000004,0.062349999999999996,0.00505
HG00634,HG02684,0.0173,0.02475,0.03205,0.0248,0.02265,0.03105,0.0019000000000000002,0.00135,0.0622,0.00395
HG00634,NA20899,0.0189,0.020999999999999998,0.03275,0.025,0.02315,0.029150000000000002,0.03275,0.036849999999999994,0.03825,0.00405
HG00634,HG03931,0.02015,0.02445,0.0329,0.0152,0.0169,0.029249999999999998,0.0363,0.06925,0.0132,0.030100000000000002
HG00634,HG03598,0.03275,0.0135,0.0173,0.02465,0.02275,0.02735,0.03295,0.03855,0.03905,0.00515
HG00634,NA21102,0.03345,0.01965,0.0174,0.03055,0.0043,0.013049999999999999,0.042499999999999996,0.060700000000000004,0.0562,0.007
HG00634,HG03742,0.021,0.02245,0.031599999999999996,0.025099999999999997,0.01885,0.032600000000000004,0.005900000000000001,0.03245,0.04355,0.0091
HG00634,NA20883,0.021150000000000002,0.02135,0.0325,0.030100000000000002,0.0031999999999999997,0.031849999999999996,0.014349999999999998,0.03115,0.038650000000000004,0.01895
HG00634,HG04149,0.00625,0.0254,0.0324,0.024999999999999998,0.02315,0.02895,0.03555,0.0387,0.07200000000000001,0.00415
HG00634,HG03900,0.01875,0.0171,0.016499999999999997,0.0247,0.0138,0.0255,0.0417,0.03555,0.03765,0.00185
HG00634,NA21101,0.0216,0.0253,0.03195,0.0154,0.022699999999999998,0.031149999999999997,0.045649999999999996,0.034800000000000005,0.014450000000000001,0.0288
NA18983,HG02390,0.01825,0.011,0.0098,0.0172,0.011550000000000001,0.0058,0.06655,0.07844999999999999,0.0713,0.01275
NA18983,HG02382,0.01975,0.0072,0.0084,0.00045,0.0021,0.0079,0.0334,0.06275,0.0344,0.006699999999999999
NA18983,HG02184,0.017900000000000003,0.010499999999999999,0.0128,0.01595,0.012150000000000001,0.00785,0.06659999999999999,0.07419999999999999,0.01875,0.01285
NA18983,NA18941,0.031,0.011399999999999999,0.00735,0.01815,0.0115,0.0087,0.03555,0.04265,0.0077,0.00495
NA18983,HG00436,0.03085,0.02035,0.0142,0.01595,0.01145,0.0085,0.03585,0.041550000000000004,0.03655,0.0046
NA18983,HG02156,0.017,0.01235,0.0051,0.01595,0.0013,0.02205,0.06585,0.07419999999999999,0.0581,0.02065
NA18983,HG02017,0.02085,0.02095,0.015349999999999999,0.0161,0.010549999999999999,0.0306,0.03555,0.03875,0.03205,0.013850000000000001
NA18983,NA18566,0.0189,0.0115,0.01695,0.00055,0.01105,0.00765,0.033800000000000004,0.0631,0.0356,0.013250000000000001
NA18983,HG00125,0.014,0.0212,0.0163,0.01635,0.0118,0.00865,0.00035,0.02545,0.0032,0.005050000000000001
NA18983,HG00368,0.0176,0.01745,0.0137,0.01635,0.011949999999999999,0.008400000000000001,0.0368,0.025650000000000003,0.0486,0.0105
NA18983,NA20801,0.017900000000000003,0.0164,0.024300000000000002,0.00065,0.00055,0.00795,0.0446,0.06465,0.05945,0.01585
NA18983,HG01678,0.02185,0.0228,0.02565,0.0161,0.01185,0.0086,0.035899999999999994,0.0303,0.0384,0.00995
NA18983,HG00117,0.017750000000000002,0.019549999999999998,0.01675,0.0161,0.0030499999999999998,0.0112,0.0021999999999999997,0.03045,0.0043,0.00975
NA18983,HG00271,0.006,0.02105,0.01635,0.0161,0.0030499999999999998,0.00835,0.0465,0.03755,0.049550000000000004,0.013
NA18983,NA20753,0.01855,0.011899999999999999,0.00885,0.0036000000000000003,0.00535,0.006750000000000001,0.00905,0.034499999999999996,0.03,0.00505
NA18983,HG02224,0.00625,0.01175,0.0092,0.01565,0.010549999999999999,0.00645,0.031,0.0391,0.064,0.00505
NA18983,HG00254,0.01835,0.024149999999999998,0.01675,0.002,0.0115,0.00785,0.06684999999999999,0.07255,0.036050000000000006,0.00955
NA18983,NA10850,0.00615,0.0148,0.0056,0.0162,0.0031000000000000003,0.00835,0.03505,0.0484,0.03245,0.00045
NA18983,HG02684,0.00085,0.0149,0.01465,0.01565,0.0107,0.0078000000000000005,0.03585,0.0344,0.032299999999999995,0.009
NA18983,NA20899,0.0117,0.02205,0.015050000000000001,0.015850000000000003,0.010700000000000001,0.008,0.03625,0.02595,0.04265,0.009
NA18983,HG03931,0.012400000000000001,0.01175,0.008499999999999999,0.0031999999999999997,0.02455,0.0072,0.0658,0.07905,0.019,0.02575
NA18983,HG03598,0.01615,0.0212,0.0249,0.0157,0.0109,0.00895,0.06655,0.07325,0.0411,0.011899999999999999
NA18983,NA21102,0.016999999999999998,0.0212,0.02475,0.019100000000000002,0.0144,0.00795,0.03375,0.0646,0.047299999999999995,0.01455
NA18983,HG03742,0.0043,0.01355,0.0151,0.01575,0.00685,0.00695,0.03535,0.040299999999999996,0.0344,0.0057
NA18983,NA20883,0.00445,0.0109,0.00885,0.0188,0.01295,0.0081,0.04415,0.041249999999999995,0.04675,0.016649999999999998
NA18983,HG04149,0.0231,0.0208,0.01295,0.01575,0.010750000000000001,0.00805,0.06625,0.07339999999999999,0.06335,0.013
NA18983,HG03900,0.026099999999999998,0.02375,0.02455,0.01565,0.00295,0.0083,0.045450000000000004,0.027,0.06165,0.016649999999999998
NA18983,NA21101,0.008,0.01465,0.0121,0.00095,0.01055,0.00655,0.00915,0.00145,0.033,0.0158
HG02390,HG02382,0.037849999999999995,0.00845,0.00185,0.017,0.0106,0.0036999999999999997,0.0356,0.06605,0.041100000000000005,0.0029
HG02390,HG02184,0.036500000000000005,0.01295,0.011850000000000001,0.00105,0.00345,0.0037500000000000003,0.00465,0.03125,0.03255,0.00095
HG02390,NA18941,0.02895,0.013000000000000001,0.01035,0.0067,0.00325,0.0046500000000000005,0.0351,0.04155,0.0748,0.0005
HG02390,HG00436,0.0288,0.0223,0.0077,0.03315,0.022600000000000002,0.0085,0.035250000000000004,0.04155,0.07185,0.0003
HG02390,HG02156,0.0006,0.0138,0.0092,0.00405,0.010849999999999999,0.021249999999999998,0.00465,0.0313,0.0248,0.0018
HG02390,HG02017,0.010249999999999999,0.02015,0.012299999999999998,0.0042499999999999994,0.00255,0.026750000000000003,0.03285,0.03985,0.045950000000000005,0.0015999999999999999
HG02390,NA18566,0.0374,0.01875,0.018600000000000002,0.0171,0.0013,0.0036000000000000003,0.03805,0.05865,0.06175,0.0017
HG02390,HG00125,0.0325,0.019299999999999998,0.0109,0.0329,0.0223,0.008549999999999999,0.0665,0.07730000000000001,0.0691,0.00039999999999999996
HG02390,HG00368,0.036500000000000005,0.011000000000000001,0.0115,0.0329,0.0225,0.00445,0.0631,0.07505,0.08145,0.0059
HG02390,NA20801,0.03635,0.016399999999999998,0.01985,0.01725,0.01125,0.0038499999999999997,0.0351,0.036950000000000004,0.0542,0.0053
HG02390,HG01678,0.0126,0.020749999999999998,0.02415,0.03265,0.022350000000000002,0.004350000000000001,0.07064999999999999,0.0732,0.06265000000000001,0.0071
HG02390,HG00117,0.00445,0.02105,0.018250000000000002,0.03265,0.0118,0.00715,0.06665,0.0733,0.07594999999999999,0.00475
HG02390,HG00271,0.024050000000000002,0.019999999999999997,0.0137,0.03265,0.0118,0.0043,0.036800000000000006,0.06395,0.03155,0.00025
HG02390,NA20753,0.025550000000000003,0.00905,0.0122,0.0167,0.01285,0.00235,0.0669,0.0739,0.06705,0.00045
HG02390,HG02224,0.02435,0.0162,0.0099,0.032850000000000004,0.02185,0.00665,0.0389,0.040350000000000004,0.0695,0.0007
HG02390,HG00254,0.0254,0.02385,0.0109,0.018,0.00115,0.0036999999999999997,0.00705,0.025650000000000003,0.054599999999999996,0.00965
HG02390,NA10850,0.0242,0.01945,0.0086,0.03275,0.01175,0.0043,0.034999999999999996,0.0385,0.06715,0.00505
HG02390,HG02684,0.0184,0.01845,0.01185,0.03275,0.0218,0.0074,0.03445,0.07095,0.0465,0.0040999999999999995
HG02390,NA20899,0.018349999999999998,0.02,0.01245,0.03305,0.021949999999999997,0.00445,0.06305,0.07515,0.0853,0.0042
HG02390,HG03931,0.019299999999999998,0.01765,0.0114,0.0169,0.014700000000000001,0.00235,0.0076,0.0035,0.0333,0.0007999999999999999
HG02390,HG03598,0.03445,0.02055,0.0232,0.03275,0.022,0.0051,0.00555,0.033049999999999996,0.01035,0.005600000000000001
HG02390,NA21102,0.03515,0.02,0.023100000000000002,0.0034000000000000002,0.00415,0.0057,0.039150000000000004,0.0365,0.042499999999999996,0.0089
HG02390,HG03742,0.0224,0.0178,0.012299999999999998,0.03295,0.017849999999999998,0.00695,0.03515,0.04205,0.07275,0.00885
HG02390,NA20883,0.02255,0.01625,0.0122,0.0037999999999999996,0.0028000000000000004,0.0068000000000000005,0.03515,0.0415,0.07335,0.0036
HG02390,HG04149,0.01975,0.0206,0.01025,0.03295,0.022,0.00455,0.00395,0.03295,0.019,0.0029000000000000002
HG02390,HG03900,0.033549999999999996,0.0241,0.02195,0.03275,0.012799999999999999,0.0045,0.06275,0.0748,0.0759,0.0005
HG02390,NA21101,0.020499999999999997,0.01805,0.01115,0.01815,0.02175,0.006699999999999999,0.0669,0.07830000000000001,0.07335,0.00335
HG02382,HG02184,0.0135,0.0132,0.010450000000000001,0.0157,0.01155,0.0007999999999999999,0.03705,0.03495,0.02485,0.00365
HG02382,NA18941,0.0377,0.01345,0.00895,0.0179,0.009899999999999999,0.0014999999999999998,0.03945,0.0643,0.036899999999999995,0.00205
HG02382,HG00436,0.03755,0.02225,0.0063,0.016399999999999998,0.01255,0.0106,0.03915,0.0649,0.03905,0.0021
HG02382,HG02156,0.03615,0.01465,0.0078000000000000005,0.0157,0.0017499999999999998,0.020200000000000003,0.036750000000000005,0.035,0.02225,0.021400000000000002
HG02382,HG02017,0.03555,0.019,0.010450000000000001,0.01585,0.00965,0.02595,0.03725,0.06545,0.046900000000000004,0.0033499999999999997
HG02382,NA18566,0.00115,0.016,0.0172,0.0001,0.010499999999999999,0.0035499999999999998,0.0025499999999999997,0.02755,0.028,0.00425
HG02382,HG00125,0.02085,0.02085,0.0094,0.0159,0.012199999999999999,0.01065,0.0334,0.05985,0.03615,0.0024000000000000002
HG02382,HG00368,0.01325,0.01895,0.00985,0.0159,0.0121,0.0013,0.06775,0.038450000000000005,0.07575,0.0074
HG02382,NA20801,0.013399999999999999,0.017,0.018,0.00030000000000000003,0.00185,0.0007,0.039549999999999995,0.032350000000000004,0.063,0.00495
HG02382,HG01678,0.0364,0.0213,0.0223,0.01565,0.01195,0.00105,0.0354,0.03435,0.031,0.0077
HG02382,HG00117,0.0363,0.021249999999999998,0.01685,0.01565,0.00395,0.0068000000000000005,0.031400000000000004,0.03465,0.033549999999999996,0.006200000000000001
HG02382,HG00271,0.01845,0.0207,0.0119,0.01565,0.00395,0.0039,0.01555,0.06135,0.01625,0.00315
HG02382,NA20753,0.02365,0.01565,0.0107,0.0032500000000000003,0.0060999999999999995,0.00425,0.03375,0.035500000000000004,0.040049999999999995,0.0030499999999999998
HG02382,HG02224,0.018699999999999998,0.0153,0.008150000000000001,0.016,0.0122,0.008450000000000001,0.00575,0.05605,0.04265,0.00255
HG02382,HG00254,0.0176,0.0249,0.0094,0.00165,0.0107,0.00065,0.036950000000000004,0.06095,0.0227,0.0093
HG02382,NA10850,0.01855,0.016149999999999998,0.0073999999999999995,0.01575,0.00385,0.0039,0.039349999999999996,0.06585,0.05605,0.00665
HG02382,HG02684,0.0197,0.01615,0.010249999999999999,0.0159,0.01235,0.00835,0.0389,0.0343,0.044950000000000004,0.0059
HG02382,NA20899,0.023100000000000002,0.01895,0.01095,0.016200000000000003,0.0126,0.0018,0.0674,0.0386,0.07300000000000001,0.0059499999999999996
HG02382,HG03931,0.018,0.014450000000000001,0.009649999999999999,0.00365,0.02395,0.0038000000000000004,0.038200000000000005,0.0643,0.02505,0.0019500000000000001
HG02382,HG03598,0.0119,0.0217,0.02135,0.01575,0.0124,0.0036000000000000003,0.03795,0.0336,0.00765,0.0049
HG02382,NA21102,0.010249999999999999,0.0214,0.021249999999999998,0.018850000000000002,0.0133,0.00645,0.00555,0.031599999999999996,0.04335,0.00515
HG02382,HG03742,0.019700000000000002,0.01465,0.010450000000000001,0.0162,0.008749999999999999,0.009049999999999999,0.0395,0.0654,0.0626,0.009000000000000001
HG02382,NA20883,0.01985,0.0142,0.010450000000000001,0.01855,0.0127,0.0087,0.0395,0.06505,0.06949999999999999,0.01405
HG02382,HG04149,0.0354,0.02035,0.00885,0.0161,0.0126,0.0017000000000000001,0.03485,0.03375,0.03745,0.0034
HG02382,HG03900,0.017750000000000002,0.02305,0.0201,0.0158,0.00385,0.0038,0.068,0.038149999999999996,0.0677,0.0023
HG02382,NA21101,0.0238,0.0155,0.0095,0.0014,0.012299999999999998,0.00855,0.03375,0.062299999999999994,0.03745,0.0047
HG02184,NA18941,0.03425,0.009300000000000001,0.0143,0.00575,0.00455,0.001,0.0317,0.0393,0.0047,0.00145
HG02184,HG00436,0.03415,0.0219,0.00465,0.0319,0.0233,0.01055,0.031950000000000006,0.03895,0.0072499999999999995,0.00125
HG02184,HG02156,0.0346,0.0081,0.0083,0.0031,0.012,0.0206,0.00125,0.0001,0.0133,0.0028
HG02184,HG02017,0.0339,0.0225,0.0095,0.0032500000000000003,0.00295,0.02585,0.03375,0.037450000000000004,0.034550000000000004,0.00255
HG02184,NA18566,0.01265,0.01755,0.0237,0.0158,0.0036,0.0045,0.038900000000000004,0.05905,0.01595,0.00265
HG02184,HG00125,0.01715,0.0196,0.010450000000000001,0.0316,0.02305,0.01075,0.06665,0.07305,0.019799999999999998,0.0013499999999999999
HG02184,HG00368,0.00055,0.02045,0.0041,0.0316,0.02325,0.00165,0.06290000000000001,0.0726,0.0458,0.006
HG02184,NA20801,0.0007,0.0152,0.01925,0.0159,0.0121,0.0004,0.0342,0.037099999999999994,0.0362,0.00605
HG02184,HG01678,0.03505,0.0159,0.01985,0.03135,0.023100000000000002,0.00115,0.07045,0.06895,0.0192,0.007350000000000001
HG02184,HG00117,0.0346,0.0202,0.02315,0.03135,0.0141,0.00685,0.06625,0.0691,0.01935,0.00485
HG02184,HG00271,0.0166,0.0146,0.01,0.03135,0.0141,0.004,0.0372,0.061649999999999996,0.009,0.0012
HG02184,NA20753,0.02855,0.0197,0.00875,0.01575,0.01465,0.004200000000000001,0.06709999999999999,0.06970000000000001,0.03385,0.00135
HG02184,HG02224,0.016900000000000002,0.0159,0.0085,0.0316,0.022600000000000002,0.0087,0.0382,0.036199999999999996,0.0264,0.0016
HG02184,HG00254,0.029150000000000002,0.0265,0.0109,0.0171,0.004,0.0007,0.0063,0.0292,0.00465,0.00955
HG02184,NA10850,0.01675,0.01875,0.0076500000000000005,0.03145,0.014,0.004,0.03385,0.0375,0.0336,0.005149999999999999
HG02184,HG02684,0.0179,0.0114,0.00905,0.0315,0.02255,0.0086,0.03555,0.03985,0.0361,0.00435
HG02184,NA20899,0.02855,0.0215,0.0067,0.0318,0.02275,0.0014500000000000001,0.06285,0.0728,0.0453,0.0043
HG02184,HG03931,0.02955,0.02105,0.00835,0.016149999999999998,0.017599999999999998,0.00385,0.00395,0.03215,0.0,0.00175
HG02184,HG03598,0.004,0.014599999999999998,0.01625,0.03145,0.02275,0.0040999999999999995,0.00775,0.0019,0.0,0.005549999999999999
HG02184,NA21102,0.00885,0.01355,0.01615,0.0033,0.0052,0.0066,0.0376,0.03725,0.0224,0.0089
HG02184,HG03742,0.0173,0.01815,0.0093,0.0317,0.01885,0.009049999999999999,0.03205,0.039650000000000005,0.0369,0.0089
HG02184,NA20883,0.01745,0.0179,0.00875,0.0030499999999999998,0.0037999999999999996,0.008650000000000001,0.0322,0.03895,0.04315,0.00385
HG02184,HG04149,0.0339,0.012650000000000002,0.00325,0.0317,0.022699999999999998,0.00145,0.00425,0.00185,0.06975,0.0033
HG02184,HG03900,0.0294,0.02355,0.01965,0.0315,0.0142,0.00425,0.06335,0.07214999999999999,0.04375,0.00165
HG02184,NA21101,0.02145,0.0213,0.007,0.0169,0.0224,0.00875,0.06709999999999999,0.0741,0.01165,0.0022
NA18941,HG00436,0.00045,0.01725,0.015,0.0341,0.0216,0.0104,0.0009000000000000001,0.0038,0.033600000000000005,0.00045
NA18941,HG02156,0.027299999999999998,0.0017000000000000001,0.00675,0.0028499999999999997,0.0108,0.02125,0.03125,0.03925,0.0497,0.0018
NA18941,HG02017,0.02715,0.02155,0.01625,0.003,0.00195,0.0264,0.00385,0.0045000000000000005,0.032600000000000004,0.0019500000000000001
NA18941,NA18566,0.03715,0.0169,0.01775,0.018,0.0034,0.0041,0.03975,0.053849999999999995,0.04535,0.0021
NA18941,HG00125,0.01715,0.02205,0.01755,0.0337,0.021650000000000003,0.0106,0.0354,0.06675,0.00745,0.026250000000000002
NA18941,HG00368,0.03415,0.0215,0.015,0.0337,0.021249999999999998,0.00265,0.03294999999999999,0.03675,0.0468,0.0063999999999999994
NA18941,NA20801,0.03425,0.01815,0.0258,0.0181,0.01145,0.0015999999999999999,0.01215,0.03535,0.05915,0.0056
NA18941,HG01678,0.0276,0.02155,0.02605,0.033549999999999996,0.021199999999999997,0.0018,0.07105,0.060200000000000004,0.044649999999999995,0.00695
NA18941,HG00117,0.027,0.02085,0.01745,0.033549999999999996,0.013600000000000001,0.00775,0.0354,0.060200000000000004,0.0075,0.0053
NA18941,HG00271,0.0307,0.0207,0.01745,0.033549999999999996,0.013600000000000001,0.0049499999999999995,0.03915,0.0251,0.04555,0.0006
NA18941,NA20753,0.0313,0.02025,0.0159,0.02095,0.01485,0.00515,0.04445,0.061,0.0337,0.0167
NA18941,HG02224,0.031,0.01895,0.0158,0.0338,0.02185,0.00955,0.03845,0.028399999999999998,0.06215,0.0262
NA18941,HG00254,0.03415,0.02505,0.01755,0.019350000000000003,0.0034999999999999996,0.00125,0.03435,0.039200000000000006,0.0383,0.028900000000000002
NA18941,NA10850,0.03085,0.01025,0.00685,0.03365,0.0135,0.0049499999999999995,0.0028,0.01275,0.0324,0.005399999999999999
NA18941,HG02684,0.030850000000000002,0.01775,0.015799999999999998,0.0337,0.0219,0.009399999999999999,0.00505,0.0331,0.03225,0.0046
NA18941,NA20899,0.03215,0.0166,0.0162,0.034,0.0221,0.0026,0.0322,0.03705,0.044050000000000006,0.0047
NA18941,HG03931,0.0337,0.0222,0.015099999999999999,0.021349999999999997,0.0174,0.00475,0.0314,0.0391,0.004,0.00105
NA18941,HG03598,0.034699999999999995,0.0211,0.02525,0.03365,0.0221,0.005,0.0349,0.039,0.0364,0.00615
NA18941,NA21102,0.035699999999999996,0.01985,0.0251,0.00905,0.0058,0.0077,0.038200000000000005,0.031849999999999996,0.055099999999999996,0.00495
NA18941,HG03742,0.0303,0.02095,0.01625,0.0339,0.0182,0.00975,0.001,0.0046,0.0338,0.0092
NA18941,NA20883,0.0304,0.02085,0.0157,0.0087,0.0054,0.00945,0.00955,0.0052,0.0475,0.00395
NA18941,HG04149,0.014299999999999998,0.01985,0.0142,0.0339,0.0221,0.0025,0.03385,0.038950000000000005,0.0706,0.00325
NA18941,HG03900,0.0203,0.0189,0.02545,0.0337,0.013550000000000001,0.00515,0.04139999999999999,0.03765,0.06175,0.0005
NA18941,NA21101,0.030899999999999997,0.0223,0.0149,0.0191,0.021949999999999997,0.009649999999999999,0.04445,0.043550000000000005,0.03745,0.00355
HG00436,HG02156,0.02715,0.01715,0.009899999999999999,0.0319,0.0126,0.024749999999999998,0.0313,0.0389,0.0524,0.00185
HG00436,HG02017,0.027,0.021949999999999997,0.00885,0.032049999999999995,0.0219,0.0311,0.00415,0.0032500000000000003,0.0634,0.0009
HG00436,NA18566,0.037,0.015,0.02325,0.016499999999999997,0.02215,0.010450000000000001,0.03945,0.0538,0.0455,0.0018999999999999998
HG00436,HG00125,0.017,0.02095,0.0079,0.0014,0.0022,0.00035,0.0357,0.0653,0.0372,0.0006000000000000001
HG00436,HG00368,0.034,0.013649999999999999,0.0043,0.0014,0.0020499999999999997,0.01015,0.033249999999999995,0.03545,0.04665,0.0056
HG00436,NA20801,0.03415,0.02275,0.01745,0.0166,0.0116,0.01065,0.0123,0.036050000000000006,0.038400000000000004,0.0036499999999999996
HG00436,HG01678,0.02745,0.0186,0.0217,0.00105,0.002,0.010100000000000001,0.07075000000000001,0.0586,0.04535,0.005849999999999999
HG00436,HG00117,0.02685,0.0070999999999999995,0.0229,0.00115,0.012249999999999999,0.01065,0.0357,0.0586,0.03575,0.00485
HG00436,HG00271,0.0306,0.0235,0.011300000000000001,0.00105,0.012249999999999999,0.01005,0.0393,0.02755,0.04775,0.00039999999999999996
HG00436,NA20753,0.031149999999999997,0.02015,0.0087,0.016649999999999998,0.0147,0.009000000000000001,0.0446,0.05935,0.02655,0.0005
HG00436,HG02224,0.03085,0.01985,0.0064,0.0007,0.0016,0.00595,0.03815,0.0269,0.07085,0.0006500000000000001
HG00436,HG00254,0.034,0.0212,0.0079,0.0164,0.022600000000000002,0.01055,0.03455,0.039200000000000006,0.0358,0.0091
HG00436,NA10850,0.030699999999999998,0.013900000000000001,0.0091,0.00115,0.012199999999999999,0.01005,0.0031,0.01155,0.06,0.00485
HG00436,HG02684,0.0307,0.019299999999999998,0.00885,0.0007,0.00165,0.007350000000000001,0.00535,0.03195,0.0629,0.0037
HG00436,NA20899,0.032049999999999995,0.015449999999999998,0.0102,0.0007999999999999999,0.0011,0.0098,0.0325,0.0356,0.0455,0.0038
HG00436,HG03931,0.033549999999999996,0.0215,0.00795,0.016149999999999998,0.0341,0.00895,0.0315,0.0391,0.00875,0.0008
HG00436,HG03598,0.0346,0.01895,0.020700000000000003,0.00065,0.0017,0.01075,0.03505,0.03865,0.03905,0.0047
HG00436,NA21102,0.0356,0.01735,0.0206,0.0327,0.023,0.0062,0.038,0.031799999999999995,0.05655,0.0047
HG00436,HG03742,0.03015,0.0213,0.00885,0.0008,0.0055000000000000005,0.00325,0.0014,0.0033499999999999997,0.043050000000000005,0.00885
HG00436,NA20883,0.0303,0.020999999999999998,0.0087,0.03185,0.022449999999999998,0.00495,0.00975,0.0021,0.036500000000000005,0.00345
HG00436,HG04149,0.01415,0.0229,0.003,0.0007,0.0011,0.0098,0.034,0.0386,0.0742,0.00305
HG00436,HG03900,0.02015,0.01335,0.019450000000000002,0.0006,0.01085,0.01015,0.04155,0.0344,0.03785,0.00045
HG00436,NA21101,0.03075,0.02185,0.00675,0.0162,0.0015500000000000002,0.00605,0.0446,0.04045,0.01155,0.0035499999999999998
HG02156,HG02017,0.0097,0.021900000000000003,0.01465,0.00035,0.0095,0.0427,0.03345,0.0374,0.03865,0.0018
HG02156,NA18566,0.0356,0.0178,0.0165,0.015799999999999998,0.011049999999999999,0.022350000000000002,0.03835,0.058949999999999995,0.0467,0.00355
HG02156,HG00125,0.03075,0.0233,0.016149999999999998,0.0315,0.01235,0.02495,0.0659,0.07305,0.05975,0.0022
HG02156,HG00368,0.0346,0.0216,0.009200000000000002,0.0315,0.012549999999999999,0.0212,0.06269999999999999,0.0726,0.07275,0.00585
HG02156,NA20801,0.0346,0.01935,0.02395,0.0159,0.0014,0.020550000000000002,0.03385,0.037,0.04885,0.0046
HG02156,HG01678,0.012,0.0217,0.0249,0.03135,0.0124,0.021,0.06995000000000001,0.06895,0.04775,0.007
HG02156,HG00117,0.004,0.02045,0.01625,0.03135,0.0036499999999999996,0.02535,0.06575,0.0691,0.05855,0.0056500000000000005
HG02156,HG00271,0.02275,0.0206,0.01565,0.03135,0.0036499999999999996,0.0227,0.0369,0.0616,0.0165,0.00215
HG02156,NA20753,0.0247,0.02085,0.013750000000000002,0.01875,0.0052,0.022049999999999997,0.06675,0.06970000000000001,0.06325,0.00185
HG02156,HG02224,0.023,0.0201,0.014100000000000001,0.0316,0.01175,0.0229,0.0374,0.0361,0.0451,0.00225
HG02156,HG00254,0.0244,0.0259,0.016149999999999998,0.01715,0.011,0.0205,0.00575,0.029150000000000002,0.03705,0.0091
HG02156,NA10850,0.02285,0.01115,0.00105,0.03145,0.00355,0.0227,0.0333,0.0374,0.05895,0.00575
HG02156,HG02684,0.01715,0.01895,0.014,0.0315,0.0119,0.0237,0.03475,0.0399,0.03615,0.0053
HG02156,NA20899,0.0176,0.017,0.0143,0.0318,0.012,0.0211,0.0625,0.0728,0.06915,0.0054
HG02156,HG03931,0.01845,0.0233,0.01335,0.019149999999999997,0.024599999999999997,0.02205,0.0031999999999999997,0.0321,0.01325,0.0195
HG02156,HG03598,0.0326,0.02215,0.024399999999999998,0.03145,0.0121,0.02255,0.00695,0.0019,0.0060999999999999995,0.00335
HG02156,NA21102,0.033449999999999994,0.020900000000000002,0.024300000000000002,0.0063,0.014549999999999999,0.009000000000000001,0.036899999999999995,0.037149999999999996,0.05115,0.0092
HG02156,HG03742,0.020999999999999998,0.022199999999999998,0.014450000000000001,0.0316,0.0081,0.02325,0.0316,0.0396,0.06725,0.00875
HG02156,NA20883,0.02115,0.021949999999999997,0.013750000000000002,0.00605,0.01315,0.02385,0.031900000000000005,0.038849999999999996,0.07295,0.02205
HG02156,HG04149,0.01855,0.020200000000000003,0.0084,0.0317,0.011999999999999999,0.02115,0.0039499999999999995,0.0018,0.03665,0.0020499999999999997
HG02156,HG03900,0.0319,0.018750000000000003,0.02365,0.0315,0.0035,0.022949999999999998,0.0632,0.07214999999999999,0.078,0.0020499999999999997
HG02156,NA21101,0.01915,0.0231,0.012100000000000001,0.0169,0.011699999999999999,0.023,0.06675,0.0741,0.055099999999999996,0.03295
HG02017,NA18566,0.035,0.0175,0.0237,0.01595,0.00265,0.0232,0.038900000000000004,0.054,0.06875,0.003
HG02017,HG00125,0.02975,0.01395,0.0052499999999999995,0.03165,0.0215,0.01025,0.035550000000000005,0.06405,0.0331,0.00205
