,Gene,Sample,Match,Total
3036,DQB1,HG02635,0,2
3037,DQB1,HG02643,0,2
3038,DQB1,HG02678,0,2
3039,DQB1,HG02679,0,2
3040,DQB1,HG02703,0,2
3041,DQB1,HG02715,0,2
3042,DQB1,HG02721,0,2
3043,DQB1,HG02768,0,2
3044,DQB1,HG02771,0,2
3045,DQB1,HG02805,0,2
3046,DQB1,HG02836,0,2
3047,DQB1,HG02895,0,2
3048,DQB1,HG02982,0,2
3049,DQB1,HG02983,0,2
3050,DQB1,HG03024,0,2
3051,DQB1,HG03028,0,2
3052,DQB1,HG03039,0,2
3053,DQB1,HG03048,0,2
3054,DQB1,HG03240,2,2
3055,DQB1,HG03241,2,2
3056,DQB1,HG03247,2,2
3057,DQB1,HG03258,2,2
3058,DQB1,HG03539,2,2
3059,DQB1,NA19017,0,2
3060,DQB1,NA19019,0,2
3061,DQB1,NA19024,0,2
3062,DQB1,NA19027,0,2
3063,DQB1,NA19028,0,2
3064,DQB1,NA19031,0,2
3065,DQB1,NA19037,0,2
3066,DQB1,NA19043,0,2
3067,DQB1,NA19307,0,2
3068,DQB1,NA19310,0,2
3069,DQB1,NA19315,0,2
3070,DQB1,NA19319,0,2
3071,DQB1,NA19327,0,2
3072,DQB1,NA19328,0,2
3073,DQB1,NA19331,0,2
3074,DQB1,NA19338,0,2
3075,DQB1,NA19347,0,2
3076,DQB1,NA19351,0,2
3077,DQB1,NA19355,0,2
3078,DQB1,NA19383,0,2
3079,DQB1,NA19385,0,2
3080,DQB1,NA19391,0,2
3081,DQB1,NA19393,0,2
3082,DQB1,NA19397,0,2
3083,DQB1,NA19398,0,2
3084,DQB1,NA19399,0,2
3085,DQB1,NA19403,0,2
3086,DQB1,NA19439,0,2
3087,DQB1,NA19449,0,2
3088,DQB1,NA19463,0,2
3089,DQB1,NA19472,0,2
3090,DQB1,HG03052,0,2
3091,DQB1,HG03057,0,2
3092,DQB1,HG03058,0,2
3093,DQB1,HG03060,0,2
3094,DQB1,HG03066,0,2
3095,DQB1,HG03073,0,2
3096,DQB1,HG03074,0,2
3097,DQB1,HG03076,0,2
3098,DQB1,HG03077,0,2
3099,DQB1,HG03081,0,2
3100,DQB1,HG03085,0,2
3101,DQB1,HG03086,0,2
3102,DQB1,HG03091,0,2
3103,DQB1,HG03097,0,2
3104,DQB1,HG03212,2,2
3105,DQB1,HG03383,0,2
3106,DQB1,HG03388,1,2
3107,DQB1,HG03391,2,2
3108,DQB1,HG03393,0,2
3109,DQB1,HG03394,2,2
3110,DQB1,HG03397,2,2
3111,DQB1,HG03410,2,2
3112,DQB1,HG03431,0,2
3113,DQB1,HG03437,2,2
3114,DQB1,HG03439,2,2
3115,DQB1,HG03442,2,2
3116,DQB1,HG03449,2,2
3117,DQB1,HG03455,1,2
3118,DQB1,HG03457,1,2
3119,DQB1,HG03461,2,2
3120,DQB1,HG03462,0,2
3121,DQB1,HG03470,2,2
3122,DQB1,HG03473,2,2
3123,DQB1,HG03476,1,2
3124,DQB1,HG03484,1,2
3125,DQB1,HG03485,2,2
3126,DQB1,HG03548,2,2
3127,DQB1,HG03577,2,2
3128,DQB1,HG03582,2,2
3129,DQB1,NA18498,0,2
3130,DQB1,NA18499,0,2
3131,DQB1,NA18502,0,2
3132,DQB1,NA18504,0,2
3133,DQB1,NA18510,0,2
3134,DQB1,NA18516,0,2
3135,DQB1,NA18520,0,2
3136,DQB1,NA18523,0,2
3137,DQB1,NA18853,0,2
3138,DQB1,NA18867,0,2
3139,DQB1,NA18868,0,2
3140,DQB1,NA18873,0,2
3141,DQB1,NA18874,0,2
3142,DQB1,NA18912,0,2
3143,DQB1,NA19096,0,2
3144,DQB1,NA19113,0,2
3145,DQB1,NA19114,0,2
3146,DQB1,NA19118,0,2
3147,DQB1,NA19119,0,2
3148,DQB1,NA19129,0,2
3149,DQB1,NA19137,0,2
3150,DQB1,NA19144,0,2
3151,DQB1,NA19146,0,2
3152,DQB1,NA19147,0,2
3153,DQB1,NA19153,1,2
3154,DQB1,NA19189,0,2
3155,DQB1,NA19197,0,2
3156,DQB1,NA19207,0,2
3157,DQB1,NA19238,0,2
3158,DQB1,HG01119,0,2
3159,DQB1,HG01121,0,2
3160,DQB1,HG01124,0,2
3161,DQB1,HG01130,0,2
3162,DQB1,HG01131,0,2
3163,DQB1,HG01133,0,2
3164,DQB1,HG01134,0,2
3165,DQB1,HG01136,0,2
3166,DQB1,HG01137,0,2
3167,DQB1,HG01142,0,2
3168,DQB1,HG01148,0,2
3169,DQB1,HG01256,0,2
3170,DQB1,HG01257,0,2
3171,DQB1,HG01259,0,2
3172,DQB1,HG01269,0,2
3173,DQB1,HG01275,0,2
3174,DQB1,HG01278,0,2
3175,DQB1,HG01284,0,2
3176,DQB1,HG01341,0,2
3177,DQB1,HG01344,0,2
3178,DQB1,HG01345,1,2
3179,DQB1,HG01347,0,2
3180,DQB1,HG01348,0,2
3181,DQB1,HG01356,0,2
3182,DQB1,HG01362,0,2
3183,DQB1,HG01366,0,2
3184,DQB1,HG01375,0,2
3185,DQB1,HG01377,0,2
3186,DQB1,HG01384,0,2
3187,DQB1,HG01389,0,2
3188,DQB1,HG01390,0,2
3189,DQB1,HG01447,0,2
3190,DQB1,HG01453,0,2
3191,DQB1,HG01455,0,2
3192,DQB1,HG01464,0,2
3193,DQB1,HG01465,0,2
3194,DQB1,HG01474,0,2
3195,DQB1,HG01479,0,2
3196,DQB1,HG01489,0,2
3197,DQB1,HG01492,0,2
3198,DQB1,HG01494,0,2
3199,DQB1,HG01550,0,2
3200,DQB1,HG01551,0,2
3201,DQB1,NA19651,0,2
3202,DQB1,NA19652,0,2
3203,DQB1,NA19654,0,2
3204,DQB1,NA19655,0,2
3205,DQB1,NA19657,0,2
3206,DQB1,NA19658,0,2
3207,DQB1,NA19660,0,2
3208,DQB1,NA19661,0,2
3209,DQB1,NA19663,0,2
3210,DQB1,NA19664,0,2
3211,DQB1,NA19669,0,2
3212,DQB1,NA19675,0,2
3213,DQB1,NA19676,0,2
3214,DQB1,NA19679,0,2
3215,DQB1,NA19717,0,2
3216,DQB1,NA19720,0,2
3217,DQB1,NA19723,0,2
3218,DQB1,NA19728,0,2
3219,DQB1,NA19729,0,2
3220,DQB1,NA19734,0,2
3221,DQB1,NA19735,0,2
3222,DQB1,NA19740,0,2
3223,DQB1,NA19747,0,2
3224,DQB1,NA19749,0,2
3225,DQB1,NA19750,0,2
3226,DQB1,NA19758,0,2
3227,DQB1,NA19759,0,2
3228,DQB1,NA19762,0,2
3229,DQB1,NA19770,0,2
3230,DQB1,NA19774,0,2
3231,DQB1,NA19782,0,2
3232,DQB1,NA19786,0,2
3233,DQB1,NA19789,0,2
3234,DQB1,HG01566,0,2
3235,DQB1,HG01571,0,2
3236,DQB1,HG01572,0,2
3237,DQB1,HG01577,0,2
3238,DQB1,HG01578,0,2
3239,DQB1,HG01917,0,2
3240,DQB1,HG01918,0,2
3241,DQB1,HG01923,0,2
3242,DQB1,HG01932,0,2
3243,DQB1,HG01933,0,2
3244,DQB1,HG01935,0,2
3245,DQB1,HG01939,0,2
3246,DQB1,HG01942,0,2
3247,DQB1,HG01945,0,2
3248,DQB1,HG01947,0,2
3249,DQB1,HG01948,0,2
3250,DQB1,HG01950,0,2
3251,DQB1,HG01951,0,2
3252,DQB1,HG01953,0,2
3253,DQB1,HG01961,0,2
3254,DQB1,HG01965,0,2
3255,DQB1,HG01967,0,2
3256,DQB1,HG01971,0,2
3257,DQB1,HG01977,0,2
3258,DQB1,HG01982,0,2
3259,DQB1,HG01983,0,2
3260,DQB1,HG01991,0,2
3261,DQB1,HG01992,0,2
3262,DQB1,HG01997,0,2
3263,DQB1,HG02003,0,2
3264,DQB1,HG02006,0,2
3265,DQB1,HG02089,0,2
3266,DQB1,HG02105,0,2
3267,DQB1,HG02146,0,2
3268,DQB1,HG02253,0,2
3269,DQB1,HG02265,1,2
3270,DQB1,HG02266,0,2
3271,DQB1,HG02271,0,2
3272,DQB1,HG02274,0,2
3273,DQB1,HG02275,0,2
3274,DQB1,HG02277,0,2
3275,DQB1,HG02285,0,2
3276,DQB1,HG02291,0,2
3277,DQB1,HG02292,0,2
3278,DQB1,HG00551,0,2
3279,DQB1,HG00637,0,2
3280,DQB1,HG00641,0,2
3281,DQB1,HG00731,0,2
3282,DQB1,HG00736,0,2
3283,DQB1,HG00737,1,2
3284,DQB1,HG00739,0,2
3285,DQB1,HG00740,0,2
3286,DQB1,HG01047,0,2
3287,DQB1,HG01048,0,2
3288,DQB1,HG01054,0,2
3289,DQB1,HG01055,0,2
3290,DQB1,HG01058,0,2
3291,DQB1,HG01060,0,2
3292,DQB1,HG01066,0,2
3293,DQB1,HG01072,0,2
3294,DQB1,HG01073,0,2
3295,DQB1,HG01085,0,2
3296,DQB1,HG01086,0,2
3297,DQB1,HG01089,0,2
3298,DQB1,HG01101,0,2
3299,DQB1,HG01102,0,2
3300,DQB1,HG01104,0,2
3301,DQB1,HG01107,0,2
3302,DQB1,HG01108,0,2
3303,DQB1,HG01167,0,2
3304,DQB1,HG01168,0,2
3305,DQB1,HG01174,0,2
3306,DQB1,HG01187,0,2
3307,DQB1,HG01188,0,2
3308,DQB1,HG01197,0,2
3309,DQB1,HG01198,0,2
3310,DQB1,HG01241,0,2
3311,DQB1,HG01242,0,2
3312,DQB1,HG01286,0,2
3313,DQB1,HG01302,0,2
3314,DQB1,HG01308,0,2
3315,DQB1,HG01311,0,2
3316,DQB1,HG01392,0,2
3317,DQB1,HG01396,0,2
3318,DQB1,HG01398,0,2
3319,DQB1,HG01412,0,2
3320,DQB1,HG00759,0,2
3321,DQB1,HG00766,0,2
3322,DQB1,HG00844,0,2
3323,DQB1,HG00881,0,2
3324,DQB1,HG00982,0,2
3325,DQB1,HG00983,0,2
3326,DQB1,HG01028,0,2
3327,DQB1,HG01794,0,2
3328,DQB1,HG01796,0,2
3329,DQB1,HG01798,0,2
3330,DQB1,HG01800,0,2
3331,DQB1,HG01805,0,2
3332,DQB1,HG01806,1,2
3333,DQB1,HG01807,0,2
3334,DQB1,HG01809,0,2
3335,DQB1,HG01813,0,2
3336,DQB1,HG01815,0,2
3337,DQB1,HG01817,0,2
3338,DQB1,HG02152,0,2
3339,DQB1,HG02153,0,2
3340,DQB1,HG02154,0,2
3341,DQB1,HG02155,0,2
3342,DQB1,HG02156,0,2
3343,DQB1,HG02164,0,2
3344,DQB1,HG02165,0,2
3345,DQB1,HG02178,0,2
3346,DQB1,HG02180,0,2
3347,DQB1,HG02182,0,2
3348,DQB1,HG02184,0,2
3349,DQB1,HG02250,0,2
3350,DQB1,HG02364,2,2
3351,DQB1,HG02367,0,2
3352,DQB1,HG02372,0,2
3353,DQB1,HG02382,0,2
3354,DQB1,HG02384,0,2
3355,DQB1,HG02390,0,2
3356,DQB1,HG02402,1,2
3357,DQB1,HG02410,0,2
3358,DQB1,NA18525,0,2
3359,DQB1,NA18526,0,2
3360,DQB1,NA18528,1,2
3361,DQB1,NA18530,0,2
3362,DQB1,NA18532,0,2
3363,DQB1,NA18537,0,2
3364,DQB1,NA18538,0,2
3365,DQB1,NA18539,0,2
3366,DQB1,NA18544,0,2
3367,DQB1,NA18546,0,2
3368,DQB1,NA18552,0,2
3369,DQB1,NA18553,0,2
3370,DQB1,NA18555,0,2
3371,DQB1,NA18565,0,2
3372,DQB1,NA18566,0,2
3373,DQB1,NA18567,0,2
3374,DQB1,NA18570,0,2
3375,DQB1,NA18571,0,2
3376,DQB1,NA18577,0,2
3377,DQB1,NA18579,0,2
3378,DQB1,NA18591,0,2
3379,DQB1,NA18592,0,2
3380,DQB1,NA18595,0,2
3381,DQB1,NA18599,0,2
3382,DQB1,NA18603,0,2
3383,DQB1,NA18605,0,2
3384,DQB1,NA18612,0,2
3385,DQB1,NA18616,0,2
3386,DQB1,NA18621,0,2
3387,DQB1,NA18623,0,2
3388,DQB1,NA18625,0,2
3389,DQB1,NA18632,0,2
3390,DQB1,NA18637,0,2
3391,DQB1,NA18639,1,2
3392,DQB1,NA18642,0,2
3393,DQB1,HG00404,0,2
3394,DQB1,HG00407,0,2
3395,DQB1,HG00409,0,2
3396,DQB1,HG00418,0,2
3397,DQB1,HG00419,0,2
3398,DQB1,HG00427,0,2
3399,DQB1,HG00436,0,2
3400,DQB1,HG00442,0,2
3401,DQB1,HG00443,0,2
3402,DQB1,HG00446,0,2
3403,DQB1,HG00449,0,2
3404,DQB1,HG00452,0,2
3405,DQB1,HG00464,0,2
3406,DQB1,HG00472,0,2
3407,DQB1,HG00475,0,2
3408,DQB1,HG00479,0,2
3409,DQB1,HG00513,0,2
3410,DQB1,HG00530,0,2
3411,DQB1,HG00537,0,2
3412,DQB1,HG00565,0,2
3413,DQB1,HG00566,0,2
3414,DQB1,HG00583,0,2
3415,DQB1,HG00584,0,2
3416,DQB1,HG00589,0,2
3417,DQB1,HG00596,0,2
3418,DQB1,HG00607,0,2
3419,DQB1,HG00608,0,2
3420,DQB1,HG00610,0,2
3421,DQB1,HG00619,0,2
3422,DQB1,HG00622,0,2
3423,DQB1,HG00626,0,2
3424,DQB1,HG00632,0,2
3425,DQB1,HG00634,0,2
3426,DQB1,HG00650,0,2
3427,DQB1,HG00651,0,2
3428,DQB1,HG00657,0,2
3429,DQB1,HG00684,0,2
3430,DQB1,HG00692,0,2
3431,DQB1,HG00702,0,2
3432,DQB1,HG00717,1,2
3433,DQB1,NA18940,0,2
3434,DQB1,NA18941,1,2
3435,DQB1,NA18942,0,2
3436,DQB1,NA18944,0,2
3437,DQB1,NA18946,0,2
3438,DQB1,NA18947,0,2
3439,DQB1,NA18953,0,2
3440,DQB1,NA18956,0,2
3441,DQB1,NA18960,0,2
3442,DQB1,NA18965,0,2
3443,DQB1,NA18966,0,2
3444,DQB1,NA18968,0,2
3445,DQB1,NA18969,0,2
3446,DQB1,NA18971,1,2
3447,DQB1,NA18972,0,2
3448,DQB1,NA18974,0,2
3449,DQB1,NA18977,0,2
3450,DQB1,NA18980,0,2
3451,DQB1,NA18981,0,2
3452,DQB1,NA18983,0,2
3453,DQB1,NA18988,0,2
3454,DQB1,NA18989,0,2
3455,DQB1,NA19001,0,2
3456,DQB1,NA19003,0,2
3457,DQB1,NA19011,0,2
3458,DQB1,NA19012,0,2
3459,DQB1,NA19055,0,2
3460,DQB1,NA19059,0,2
3461,DQB1,NA19068,0,2
3462,DQB1,NA19070,0,2
3463,DQB1,NA19080,0,2
3464,DQB1,NA19086,0,2
3465,DQB1,HG01595,0,2
3466,DQB1,HG01596,1,2
3467,DQB1,HG01597,0,2
3468,DQB1,HG01598,0,2
3469,DQB1,HG01600,0,2
3470,DQB1,HG01840,1,2
3471,DQB1,HG01846,0,2
3472,DQB1,HG01851,0,2
3473,DQB1,HG01853,0,2
3474,DQB1,HG01859,0,2
3475,DQB1,HG01863,0,2
3476,DQB1,HG01865,1,2
3477,DQB1,HG01866,0,2
3478,DQB1,HG01870,0,2
3479,DQB1,HG01871,0,2
3480,DQB1,HG01872,0,2
3481,DQB1,HG01873,1,2
3482,DQB1,HG02016,0,2
3483,DQB1,HG02017,0,2
3484,DQB1,HG02020,0,2
3485,DQB1,HG02031,0,2
3486,DQB1,HG02058,0,2
3487,DQB1,HG02060,0,2
3488,DQB1,HG02064,0,2
3489,DQB1,HG02067,1,2
3490,DQB1,HG02069,0,2
3491,DQB1,HG02072,0,2
3492,DQB1,HG02079,0,2
3493,DQB1,HG02081,0,2
3494,DQB1,HG02082,0,2
3495,DQB1,HG02087,1,2
3496,DQB1,HG02116,0,2
3497,DQB1,HG02121,0,2
3498,DQB1,HG02128,0,2
3499,DQB1,HG02130,0,2
3500,DQB1,HG02133,0,2
3501,DQB1,HG02136,0,2
3502,DQB1,HG02137,0,2
3503,DQB1,HG02138,0,2
3504,DQB1,HG02139,0,2
3505,DQB1,HG02521,0,2
3506,DQB1,HG02522,0,2
3507,DQB1,HG02524,0,2
3508,DQB1,NA06989,0,2
3509,DQB1,NA07048,0,2
3510,DQB1,NA10851,0,2
3511,DQB1,NA12878,0,2
3512,DQB1,NA12889,0,2
3513,DQB1,NA12890,0,2
3514,DQB1,NA12891,0,2
3515,DQB1,NA12892,0,2
3516,DQB1,HG00171,0,2
3517,DQB1,HG00173,0,2
3518,DQB1,HG00188,0,2
3519,DQB1,HG00190,0,2
3520,DQB1,HG00268,0,2
3521,DQB1,HG00269,0,2
3522,DQB1,HG00271,0,2
3523,DQB1,HG00273,0,2
3524,DQB1,HG00274,0,2
3525,DQB1,HG00278,0,2
3526,DQB1,HG00282,0,2
3527,DQB1,HG00284,0,2
3528,DQB1,HG00311,0,2
3529,DQB1,HG00312,0,2
3530,DQB1,HG00313,0,2
3531,DQB1,HG00315,0,2
3532,DQB1,HG00321,0,2
3533,DQB1,HG00323,0,2
3534,DQB1,HG00324,0,2
3535,DQB1,HG00325,0,2
3536,DQB1,HG00334,0,2
3537,DQB1,HG00335,0,2
3538,DQB1,HG00336,0,2
3539,DQB1,HG00338,0,2
3540,DQB1,HG00342,0,2
3541,DQB1,HG00346,0,2
3542,DQB1,HG00349,0,2
3543,DQB1,HG00357,0,2
3544,DQB1,HG00360,0,2
3545,DQB1,HG00361,0,2
3546,DQB1,HG00365,0,2
3547,DQB1,HG00367,0,2
3548,DQB1,HG00368,0,2
3549,DQB1,HG00377,0,2
3550,DQB1,HG00378,0,2
3551,DQB1,HG00381,0,2
3552,DQB1,HG00096,0,2
3553,DQB1,HG00099,0,2
3554,DQB1,HG00100,0,2
3555,DQB1,HG00101,0,2
3556,DQB1,HG00103,0,2
3557,DQB1,HG00106,0,2
3558,DQB1,HG00107,0,2
3559,DQB1,HG00111,0,2
3560,DQB1,HG00114,0,2
3561,DQB1,HG00117,0,2
3562,DQB1,HG00120,0,2
3563,DQB1,HG00123,0,2
3564,DQB1,HG00124,1,2
3565,DQB1,HG00125,0,2
3566,DQB1,HG00128,0,2
3567,DQB1,HG00129,0,2
3568,DQB1,HG00130,0,2
3569,DQB1,HG00131,0,2
3570,DQB1,HG00133,0,2
3571,DQB1,HG00137,0,2
3572,DQB1,HG00139,0,2
3573,DQB1,HG00141,0,2
3574,DQB1,HG00146,0,2
3575,DQB1,HG00148,0,2
3576,DQB1,HG00149,0,2
3577,DQB1,HG00152,0,2
3578,DQB1,HG00157,0,2
3579,DQB1,HG00158,0,2
3580,DQB1,HG00159,0,2
3581,DQB1,HG00235,0,2
3582,DQB1,HG00242,0,2
3583,DQB1,HG00243,0,2
3584,DQB1,HG00247,0,2
3585,DQB1,HG00252,0,2
3586,DQB1,HG00254,0,2
3587,DQB1,HG00255,0,2
3588,DQB1,HG00258,1,2
3589,DQB1,HG00261,0,2
3590,DQB1,HG01789,0,2
3591,DQB1,HG01791,0,2
3592,DQB1,HG01500,0,2
3593,DQB1,HG01504,0,2
3594,DQB1,HG01506,0,2
3595,DQB1,HG01507,0,2
3596,DQB1,HG01509,0,2
3597,DQB1,HG01512,0,2
3598,DQB1,HG01513,0,2
3599,DQB1,HG01518,0,2
3600,DQB1,HG01519,0,2
3601,DQB1,HG01525,0,2
3602,DQB1,HG01527,0,2
3603,DQB1,HG01530,0,2
3604,DQB1,HG01602,0,2
3605,DQB1,HG01605,0,2
3606,DQB1,HG01606,0,2
3607,DQB1,HG01608,0,2
3608,DQB1,HG01612,0,2
3609,DQB1,HG01617,0,2
3610,DQB1,HG01626,0,2
3611,DQB1,HG01630,0,2
3612,DQB1,HG01673,0,2
3613,DQB1,HG01676,0,2
3614,DQB1,HG01678,0,2
3615,DQB1,HG01680,0,2
3616,DQB1,HG01684,0,2
3617,DQB1,HG01694,0,2
3618,DQB1,HG01699,1,2
3619,DQB1,HG01700,0,2
3620,DQB1,HG01756,0,2
3621,DQB1,HG01765,0,2
3622,DQB1,HG01766,0,2
3623,DQB1,HG01773,0,2
3624,DQB1,HG01776,0,2
3625,DQB1,HG01779,0,2
3626,DQB1,HG01786,0,2
3627,DQB1,HG02223,0,2
3628,DQB1,HG02224,0,2
3629,DQB1,HG02231,0,2
3630,DQB1,HG02238,0,2
3631,DQB1,HG02239,0,2
3632,DQB1,NA20503,0,2
3633,DQB1,NA20504,1,2
3634,DQB1,NA20505,0,2
3635,DQB1,NA20514,0,2
3636,DQB1,NA20520,1,2
3637,DQB1,NA20525,1,2
3638,DQB1,NA20526,0,2
3639,DQB1,NA20530,0,2
3640,DQB1,NA20531,0,2
3641,DQB1,NA20532,0,2
3642,DQB1,NA20534,0,2
3643,DQB1,NA20536,0,2
3644,DQB1,NA20538,0,2
3645,DQB1,NA20539,0,2
3646,DQB1,NA20540,0,2
3647,DQB1,NA20585,0,2
3648,DQB1,NA20587,0,2
3649,DQB1,NA20588,0,2
3650,DQB1,NA20753,0,2
3651,DQB1,NA20757,0,2
3652,DQB1,NA20761,0,2
3653,DQB1,NA20762,1,2
3654,DQB1,NA20764,0,2
3655,DQB1,NA20769,0,2
3656,DQB1,NA20775,0,2
3657,DQB1,NA20778,1,2
3658,DQB1,NA20785,0,2
3659,DQB1,NA20787,0,2
3660,DQB1,NA20795,0,2
3661,DQB1,NA20801,0,2
3662,DQB1,NA20805,0,2
3663,DQB1,NA20810,0,2
3664,DQB1,NA20813,0,2
3665,DQB1,NA20822,0,2
3666,DQB1,HG03009,1,2
3667,DQB1,HG03593,2,2
3668,DQB1,HG03595,2,2
3669,DQB1,HG03598,2,2
3670,DQB1,HG03600,1,2
3671,DQB1,HG03604,2,2
3672,DQB1,HG03607,1,2
3673,DQB1,HG03793,0,2
3674,DQB1,HG03794,2,2
3675,DQB1,HG03797,0,2
3676,DQB1,HG03800,0,2
3677,DQB1,HG03802,2,2
3678,DQB1,HG03803,1,2
3679,DQB1,HG03805,2,2
3680,DQB1,HG03809,2,2
3681,DQB1,HG03812,2,2
3682,DQB1,HG03821,2,2
3683,DQB1,HG03824,2,2
3684,DQB1,HG03830,2,2
3685,DQB1,HG03904,0,2
3686,DQB1,HG03916,0,2
3687,DQB1,HG03925,0,2
3688,DQB1,HG03928,1,2
3689,DQB1,HG03929,0,2
3690,DQB1,HG03931,1,2
3691,DQB1,HG03940,1,2
3692,DQB1,HG03941,0,2
3693,DQB1,HG04128,1,2
3694,DQB1,HG04131,0,2
3695,DQB1,HG04132,0,2
3696,DQB1,HG04140,0,2
3697,DQB1,HG04146,0,2
3698,DQB1,HG04147,0,2
3699,DQB1,HG04149,0,2
3700,DQB1,HG04156,0,2
3701,DQB1,HG04177,0,2
3702,DQB1,HG04180,0,2
3703,DQB1,HG04183,0,2
3704,DQB1,HG04186,0,2
3705,DQB1,HG04191,0,2
3706,DQB1,HG04192,0,2
3707,DQB1,HG04194,0,2
3708,DQB1,NA20846,0,2
3709,DQB1,NA20847,0,2
3710,DQB1,NA20852,0,2
3711,DQB1,NA20853,0,2
3712,DQB1,NA20858,0,2
3713,DQB1,NA20861,0,2
3714,DQB1,NA20863,0,2
3715,DQB1,NA20866,0,2
3716,DQB1,NA20867,0,2
3717,DQB1,NA20873,0,2
3718,DQB1,NA20876,0,2
3719,DQB1,NA20883,0,2
3720,DQB1,NA20885,0,2
3721,DQB1,NA20888,1,2
3722,DQB1,NA20890,0,2
3723,DQB1,NA20893,0,2
3724,DQB1,NA20896,0,2
3725,DQB1,NA20898,0,2
3726,DQB1,NA20899,0,2
3727,DQB1,NA20900,0,2
3728,DQB1,NA20901,0,2
3729,DQB1,NA21098,0,2
3730,DQB1,NA21099,0,2
3731,DQB1,NA21101,0,2
3732,DQB1,NA21102,0,2
3733,DQB1,NA21103,0,2
3734,DQB1,NA21110,0,2
3735,DQB1,NA21111,0,2
3736,DQB1,NA21113,0,2
3737,DQB1,NA21114,0,2
3738,DQB1,NA21117,1,2
3739,DQB1,NA21118,0,2
3740,DQB1,NA21120,0,2
3741,DQB1,NA21124,0,2
3742,DQB1,NA21126,0,2
3743,DQB1,NA21127,0,2
3744,DQB1,NA21142,0,2
3745,DQB1,HG03714,2,2
3746,DQB1,HG03721,1,2
3747,DQB1,HG03722,2,2
3748,DQB1,HG03727,2,2
3749,DQB1,HG03729,2,2
3750,DQB1,HG03730,2,2
3751,DQB1,HG03742,2,2
3752,DQB1,HG03780,2,2
3753,DQB1,HG03781,2,2
3754,DQB1,HG03784,2,2
3755,DQB1,HG03786,2,2
3756,DQB1,HG03792,2,2
3757,DQB1,HG03862,0,2
3758,DQB1,HG03863,1,2
3759,DQB1,HG03869,0,2
3760,DQB1,HG03870,0,2
3761,DQB1,HG03871,0,2
3762,DQB1,HG03872,0,2
3763,DQB1,HG03882,0,2
3764,DQB1,HG03963,0,2
3765,DQB1,HG03965,1,2
3766,DQB1,HG03968,0,2
3767,DQB1,HG03972,0,2
3768,DQB1,HG03973,0,2
3769,DQB1,HG03976,0,2
3770,DQB1,HG03977,1,2
3771,DQB1,HG04014,0,2
3772,DQB1,HG04015,0,2
3773,DQB1,HG04017,1,2
3774,DQB1,HG04018,0,2
3775,DQB1,HG04020,0,2
3776,DQB1,HG04022,0,2
3777,DQB1,HG04024,0,2
3778,DQB1,HG04025,0,2
3779,DQB1,HG04062,1,2
3780,DQB1,HG04070,1,2
3781,DQB1,HG04118,0,2
3782,DQB1,HG04198,0,2
3783,DQB1,HG04200,1,2
3784,DQB1,HG01583,1,2
3785,DQB1,HG01586,0,2
3786,DQB1,HG01589,1,2
3787,DQB1,HG02490,0,2
3788,DQB1,HG02493,1,2
3789,DQB1,HG02494,0,2
3790,DQB1,HG02597,0,2
3791,DQB1,HG02600,0,2
3792,DQB1,HG02604,0,2
3793,DQB1,HG02657,0,2
3794,DQB1,HG02661,0,2
3795,DQB1,HG02681,0,2
3796,DQB1,HG02684,0,2
3797,DQB1,HG02685,0,2
3798,DQB1,HG02687,0,2
3799,DQB1,HG02688,0,2
3800,DQB1,HG02690,0,2
3801,DQB1,HG02691,0,2
3802,DQB1,HG02697,0,2
3803,DQB1,HG02724,0,2
3804,DQB1,HG02727,1,2
3805,DQB1,HG02728,0,2
3806,DQB1,HG02737,0,2
3807,DQB1,HG02781,0,2
3808,DQB1,HG02789,0,2
3809,DQB1,HG02793,0,2
3810,DQB1,HG03015,0,2
3811,DQB1,HG03016,0,2
3812,DQB1,HG03019,0,2
3813,DQB1,HG03228,2,2
3814,DQB1,HG03238,2,2
3815,DQB1,HG03633,0,2
3816,DQB1,HG03639,2,2
3817,DQB1,HG03640,2,2
3818,DQB1,HG03650,2,2
3819,DQB1,HG03703,1,2
3820,DQB1,HG03705,2,2
3821,DQB1,HG03708,2,2
3822,DQB1,HG03709,2,2
3823,DQB1,HG03761,2,2
3824,DQB1,HG03644,2,2
3825,DQB1,HG03645,2,2
3826,DQB1,HG03672,2,2
3827,DQB1,HG03673,2,2
3828,DQB1,HG03681,2,2
3829,DQB1,HG03686,2,2
3830,DQB1,HG03687,2,2
3831,DQB1,HG03689,2,2
3832,DQB1,HG03690,2,2
3833,DQB1,HG03695,2,2
3834,DQB1,HG03697,2,2
3835,DQB1,HG03711,2,2
3836,DQB1,HG03740,2,2
3837,DQB1,HG03741,1,2
3838,DQB1,HG03746,2,2
3839,DQB1,HG03753,2,2
3840,DQB1,HG03756,2,2
3841,DQB1,HG03760,2,2
3842,DQB1,HG03836,0,2
3843,DQB1,HG03837,0,2
3844,DQB1,HG03838,0,2
3845,DQB1,HG03842,0,2
3846,DQB1,HG03844,0,2
3847,DQB1,HG03848,1,2
3848,DQB1,HG03854,0,2
3849,DQB1,HG03856,1,2
3850,DQB1,HG03886,0,2
3851,DQB1,HG03888,1,2
3852,DQB1,HG03890,0,2
3853,DQB1,HG03894,0,2
3854,DQB1,HG03895,1,2
3855,DQB1,HG03900,0,2
3856,DQB1,HG03947,0,2
3857,DQB1,HG03990,0,2
